sample	input_type	sequence_type	coverage	genome_length	uniqueness_ratio	HCRM	sequencing_error_rate	average_read_length
nematode_0.01_2x_1.hist	histogram	genome-skim	2.03	206721230	0.82	19.44	0.0037	150
nematode_0.01_1x_1.hist	histogram	genome-skim	1.03	204076410	0.84	19.35	0.0039	150
nematode_0.008_4x_1.hist	histogram	genome-skim	4.06	207122483	0.80	20.48	0.0037	150
nematode_0.0_8x_1.hist	histogram	genome-skim	8.23	204383434	0.73	27.13	0.0041	150
nematode_0.001_1x_1.hist	histogram	genome-skim	1.02	206108645	0.77	26.58	0.0041	150
nematode_0.002_4x_1.hist	histogram	genome-skim	4.12	204358968	0.76	24.98	0.0039	150
nematode_0.006_8x_1.hist	histogram	genome-skim	8.17	205905004	0.79	21.92	0.0038	150
nematode_0.006_2x_1.hist	histogram	genome-skim	2.03	206945869	0.79	22.60	0.0038	150
nematode_0.006_4x_1.hist	histogram	genome-skim	4.06	207243981	0.78	21.81	0.0038	150
nematode_0.002_1x_1.hist	histogram	genome-skim	1.01	207865574	0.78	25.24	0.0040	150
nematode_0.0_1x_1.hist	histogram	genome-skim	1.03	203865775	0.77	26.72	0.0041	150
nematode_0.02_4x_1.hist	histogram	genome-skim	4.04	208131257	0.87	14.32	0.0035	150
nematode_0.008_1x_1.hist	histogram	genome-skim	1.03	204927202	0.84	20.28	0.0039	150
nematode_0.004_2x_1.hist	histogram	genome-skim	2.05	205294424	0.78	24.51	0.0038	150
nematode_0.004_8x_1.hist	histogram	genome-skim	8.20	205200970	0.77	23.54	0.0039	150
nematode_0.008_2x_1.hist	histogram	genome-skim	2.04	206572147	0.80	20.42	0.0037	150
nematode_0.0_4x_1.hist	histogram	genome-skim	4.15	202831428	0.74	26.62	0.0040	150
nematode_0.008_8x_1.hist	histogram	genome-skim	8.15	206429262	0.80	20.68	0.0037	150
nematode_0.001_2x_1.hist	histogram	genome-skim	2.06	204550683	0.75	26.17	0.0039	150
nematode_0.02_2x_1.hist	histogram	genome-skim	2.02	208229710	0.88	14.46	0.0035	150
nematode_0.01_4x_1.hist	histogram	genome-skim	4.05	207750746	0.82	19.66	0.0037	150
nematode_0.01_8x_1.hist	histogram	genome-skim	8.14	206652284	0.82	19.28	0.0037	150
nematode_0.006_1x_1.hist	histogram	genome-skim	1.01	208035276	0.81	22.19	0.0038	150
nematode_0.001_8x_1.hist	histogram	genome-skim	8.22	204732592	0.74	26.39	0.0040	150
nematode_0.001_4x_1.hist	histogram	genome-skim	4.12	203870491	0.75	25.71	0.0040	150
nematode_0.002_2x_1.hist	histogram	genome-skim	2.05	204813262	0.76	25.47	0.0039	150
nematode_0.002_8x_1.hist	histogram	genome-skim	8.22	204685055	0.75	24.98	0.0040	150
nematode_0.02_8x_1.hist	histogram	genome-skim	8.09	207998634	0.87	14.08	0.0035	150
nematode_0.02_1x_1.hist	histogram	genome-skim	1.01	208210707	0.89	14.42	0.0036	150
nematode_0.004_4x_1.hist	histogram	genome-skim	4.10	205257107	0.77	23.65	0.0038	150
nematode_0.004_1x_1.hist	histogram	genome-skim	1.01	207503222	0.79	24.02	0.0039	150
nematode_0.0_2x_1.hist	histogram	genome-skim	2.07	202983722	0.74	26.93	0.0040	150
