sample	rotifer_0.001_1x_1	rotifer_0.001_2x_1	rotifer_0.001_4x_1	rotifer_0.001_8x_1	rotifer_0.002_1x_1	rotifer_0.002_2x_1	rotifer_0.002_4x_1	rotifer_0.002_8x_1	rotifer_0.004_1x_1	rotifer_0.004_2x_1	rotifer_0.004_4x_1	rotifer_0.004_8x_1	rotifer_0.006_1x_1	rotifer_0.006_2x_1	rotifer_0.006_4x_1	rotifer_0.006_8x_1	rotifer_0.008_1x_1	rotifer_0.008_2x_1	rotifer_0.008_4x_1	rotifer_0.008_8x_1	rotifer_0.01_1x_1	rotifer_0.01_2x_1	rotifer_0.01_4x_1	rotifer_0.01_8x_1	rotifer_0.02_1x_1	rotifer_0.02_2x_1	rotifer_0.02_4x_1	rotifer_0.02_8x_1	rotifer_0.0_1x_1	rotifer_0.0_2x_1	rotifer_0.0_4x_1	rotifer_0.0_8x_1
rotifer_0.001_1x_1	0.0	0.0	0.0	0.0	0.0030382796294970683	0.0030891523120374267	0.00290677760103331	0.0028804119760039515	0.004960125096078154	0.005136054187433966	0.004956952262581855	0.004933215037922398	0.006966983213732963	0.006888266535483775	0.006824039475444414	0.006601480160041182	0.008957352002541838	0.008689141992122316	0.00888054440921663	0.00870946460159612	0.01087312833881895	0.010968852918282606	0.010864854619367158	0.010956941214359747	0.021051456017726327	0.020736611505921425	0.020433976908517223	0.02033426676287371	0.0011103214144165497	0.0009016788802123124	0.0010139139692034009	0.0010970619401544483
rotifer_0.001_2x_1	0.0	0.0	0.0	0.0	0.003194889236000706	0.002975097640766348	0.00281436439989622	0.00272903296123911	0.004903556168834759	0.005117985246321762	0.004757199699266317	0.004737894730461268	0.0069466381476732285	0.006979839872242255	0.00675398633768221	0.006587057403340653	0.008880495004024368	0.00875872522608899	0.00871613863094847	0.008626876144307764	0.010882912791218492	0.011014207146495677	0.01070627714258631	0.01076391373370401	0.020777299503499793	0.020600611523358455	0.02041658525491714	0.020267296377666222	0.0009229609174366663	0.0008305387480182719	0.0008587015808220272	0.0008793066784795747
rotifer_0.001_4x_1	0.0	0.0	0.0	0.0	0.0029068112837709777	0.002737194892933503	0.0025251603855819846	0.0024420540667775773	0.004737352237290267	0.004795533138956902	0.004439372914966716	0.004465710972935416	0.00668102746581883	0.00665246875002544	0.006360858414693147	0.006290985730349396	0.008755909849305861	0.008583585310027222	0.00837180545902401	0.00832835565233393	0.01083625153801633	0.010779535072610426	0.010451555814888398	0.010589597785100333	0.020603066020669702	0.020289875402484087	0.0201124150555689	0.02009816349862405	0.0008139502423216464	0.0006208133693897146	0.0005572840051867347	0.0005334314763887276
rotifer_0.001_8x_1	0.0	0.0	0.0	0.0	0.0029001414292399276	0.002646726049166553	0.002547606113065734	0.002594896179937292	0.004724209013700539	0.004769439690368109	0.004478562654995895	0.0045562155212628954	0.0066127349500802865	0.006639781712623057	0.006454117273433675	0.0065064267755833936	0.008758103095978976	0.00862346272089976	0.008427480170214842	0.008514475545527462	0.01076306487788922	0.010765091654352793	0.01059451002309615	0.010728024570990717	0.020788800557594647	0.020431961954303374	0.02043114236633936	0.02027432055943554	0.0008067699643725426	0.0005927352105773106	0.0005555938357193018	0.0006411373985244739
rotifer_0.002_1x_1	0.0030383550978755427	0.0032381431988202946	0.002957122481812855	0.0029288340034353193	0.0	0.0	0.0	0.0	0.005823031498485794	0.0061354070757487795	0.005822261055254469	0.0057254398164383645	0.0081629878417386	0.008083613070669815	0.0077114122489413284	0.007672987103285388	0.00978502977416183	0.00998888108582999	0.009710416977343364	0.009632812045716619	0.011745359215786632	0.012036861777907573	0.011661802720582695	0.011751985106144724	0.02151430857243656	0.021465886948697024	0.021214350505717267	0.021284492404240934	0.0020813248831995763	0.0018273090608367589	0.0019971973001580573	0.0019580960394645595
rotifer_0.002_2x_1	0.0030471485477377505	0.0029742911433461184	0.002748167142523355	0.0026385211825002463	0.0	0.0	0.0	0.0	0.005728901400207428	0.005861730470744594	0.0055803127234360225	0.0054538127767758595	0.007656749804407784	0.007771683166890952	0.007495972000907125	0.007288883125836461	0.009581181541561134	0.009684489039360809	0.009567318584254664	0.009431886107737967	0.011771168046884809	0.011833352140352837	0.011422500907116082	0.011519793254450357	0.02183599679317303	0.021372507563031926	0.02120860382446186	0.02104983052850038	0.0019258346924094169	0.0017823365505360675	0.0017123734919244418	0.0016920990764854574
rotifer_0.002_4x_1	0.002857372439939195	0.002802352290269935	0.0025251413590762764	0.0025298735904917685	0.0	0.0	0.0	0.0	0.005613995537312674	0.0056936557958963	0.005389958292197173	0.005422885967103462	0.007606872909217404	0.007672545792072266	0.007426009293673401	0.007318987225957837	0.00959487197968734	0.009555804788561363	0.009371947460551778	0.0093088477120425	0.01173892868895128	0.011688537809449506	0.011401806685347939	0.011455000262966815	0.021503298208035364	0.02121069378838109	0.021134842342230783	0.021021152677733267	0.0018789620230612156	0.0016229531735885475	0.0015061710956481848	0.0015488355407981237
rotifer_0.002_8x_1	0.0028513232134654166	0.002735862877210946	0.0024583568332454007	0.002594062459021816	0.0	0.0	0.0	0.0	0.005595040535832657	0.005602343472559959	0.0053868388949007235	0.0053795801917531074	0.0074886781913343315	0.007509468124783555	0.007376382046752526	0.007315163865147247	0.009605686842771013	0.009553876236855299	0.009390394829243935	0.00940324226273221	0.011718318018507845	0.011736522824438649	0.01149190982761813	0.011618955215085342	0.021471402520304477	0.021179471084004888	0.021170401051542023	0.02104275865923854	0.0017540059045580648	0.0015352657069506292	0.001486272661634315	0.001533964310979265
rotifer_0.004_1x_1	0.00496018234924426	0.004969927799586361	0.004819506463169001	0.004771388879608487	0.005822954720231739	0.005807999659947452	0.005711485658592032	0.005653013912939453	0.0	0.0	0.0	0.0	0.009475773249884823	0.009833507062979915	0.00957690156247607	0.009430586526075509	0.011560728803711852	0.011562894097720666	0.011572498418517027	0.011428204002440955	0.01359272735796295	0.013797192070759788	0.013463773957714335	0.013622980529967544	0.022997051540948804	0.023346638484190118	0.022960324672570732	0.022880894563894957	0.0037255639791458875	0.003956159725396938	0.003834401455608675	0.003841788501988558
rotifer_0.004_2x_1	0.00506601824659539	0.0051164536846031484	0.004814730045823463	0.004754958259268893	0.006051592398920138	0.005861552460659751	0.005716535954247961	0.005587344812089931	0.0	0.0	0.0	0.0	0.009682993878219446	0.009838249471628877	0.009574061968926208	0.009461465970490095	0.01194799449042665	0.011780879196457364	0.011566910954780109	0.011581275886982975	0.013691455027369752	0.013866852654574675	0.013461286605031104	0.013508117379595116	0.023599828974739737	0.02344424032213079	0.023070887758966877	0.02291407506874069	0.0037928668196771406	0.003913362138730802	0.003841500557386808	0.0037669663107035415
rotifer_0.004_4x_1	0.004872294759774959	0.004736629622518657	0.00443918497713288	0.004447502819477037	0.005722606795894911	0.005557622687067368	0.0053897710550273705	0.005351350683988889	0.0	0.0	0.0	0.0	0.009420815719574304	0.009398952303150849	0.009142881182339135	0.00906640100783782	0.011632096137702452	0.011400577646894141	0.011203556948508974	0.011165037267198988	0.013582243362529728	0.013518084146238977	0.013184269003046109	0.013279079832839054	0.023016869185567487	0.022980590011382755	0.02286543369171184	0.022724436852119383	0.003697564150842609	0.0035321924863746055	0.0034267104136339686	0.0034418794610388266
rotifer_0.004_8x_1	0.004879684407182696	0.004746283367018719	0.00449238077245446	0.004551897229784879	0.00566298273348561	0.005464789326281618	0.005455178841107075	0.005376207028714837	0.0	0.0	0.0	0.0	0.009345582961755345	0.009468984967819014	0.009210231000004263	0.009209135198133519	0.011554210010834018	0.01148642575144522	0.011262824540226146	0.01119291022736099	0.013575432675727549	0.013594271615024167	0.013312455708732995	0.013308310227221048	0.023335073473759183	0.023153395106268168	0.023011570461376304	0.022851061921961333	0.0036641220420860193	0.003453585879461843	0.00349193455292042	0.0034481537148846855
