sample	input_type	sequence_type	coverage	genome_length	uniqueness_ratio	HCRM	sequencing_error_rate	average_read_length
leech_0.006_2x_1.hist	histogram	genome-skim	2.00	152708091	0.95	212.18	0.0032	150
leech_0.0_8x_1.hist	histogram	genome-skim	8.07	151224255	0.93	255.68	0.0033	150
leech_0.008_4x_1.hist	histogram	genome-skim	4.02	151865368	0.95	198.35	0.0033	150
leech_0.002_4x_1.hist	histogram	genome-skim	4.02	151697825	0.94	242.68	0.0033	150
leech_0.001_8x_1.hist	histogram	genome-skim	8.07	151264128	0.93	247.63	0.0033	150
leech_0.01_2x_1.hist	histogram	genome-skim	2.00	152861602	0.95	186.66	0.0032	150
leech_0.01_8x_1.hist	histogram	genome-skim	8.05	151674321	0.95	185.60	0.0033	150
leech_0.0_4x_1.hist	histogram	genome-skim	4.04	151112253	0.93	254.59	0.0033	150
leech_0.0_1x_1.hist	histogram	genome-skim	0.98	155588391	0.94	253.59	0.0032	150
leech_0.008_2x_1.hist	histogram	genome-skim	2.01	151886235	0.95	199.58	0.0033	150
leech_0.004_4x_1.hist	histogram	genome-skim	4.02	151618496	0.94	225.58	0.0033	150
leech_0.02_4x_1.hist	histogram	genome-skim	4.00	152442964	0.96	137.53	0.0033	150
leech_0.002_2x_1.hist	histogram	genome-skim	2.01	151625146	0.94	237.87	0.0033	150
leech_0.01_1x_1.hist	histogram	genome-skim	0.99	154422290	0.96	188.93	0.0032	150
leech_0.02_2x_1.hist	histogram	genome-skim	1.99	153450814	0.96	137.80	0.0032	150
leech_0.004_1x_1.hist	histogram	genome-skim	0.99	153582026	0.95	224.02	0.0032	150
leech_0.02_8x_1.hist	histogram	genome-skim	8.03	151987124	0.96	138.02	0.0033	150
leech_0.0_2x_1.hist	histogram	genome-skim	2.01	151423130	0.94	255.38	0.0033	150
leech_0.004_8x_1.hist	histogram	genome-skim	8.06	151433032	0.94	226.09	0.0033	150
leech_0.001_4x_1.hist	histogram	genome-skim	4.04	151184913	0.94	246.40	0.0033	150
leech_0.006_1x_1.hist	histogram	genome-skim	0.98	155813710	0.95	211.21	0.0031	150
leech_0.01_4x_1.hist	histogram	genome-skim	4.02	151961613	0.95	187.97	0.0033	150
leech_0.008_8x_1.hist	histogram	genome-skim	8.05	151621776	0.95	198.77	0.0033	150
leech_0.004_2x_1.hist	histogram	genome-skim	2.01	151709467	0.94	224.91	0.0033	150
leech_0.001_2x_1.hist	histogram	genome-skim	2.02	151260388	0.94	247.19	0.0033	150
leech_0.02_1x_1.hist	histogram	genome-skim	0.99	153760393	0.97	137.74	0.0032	150
leech_0.006_4x_1.hist	histogram	genome-skim	4.02	151674124	0.95	210.91	0.0033	150
leech_0.008_1x_1.hist	histogram	genome-skim	0.98	155051386	0.96	196.49	0.0032	150
leech_0.006_8x_1.hist	histogram	genome-skim	8.05	151524438	0.94	212.60	0.0033	150
leech_0.001_1x_1.hist	histogram	genome-skim	1.00	152559173	0.95	251.45	0.0033	150
leech_0.002_1x_1.hist	histogram	genome-skim	1.00	151999352	0.95	241.04	0.0034	150
leech_0.002_8x_1.hist	histogram	genome-skim	8.07	151297487	0.93	238.95	0.0033	150
