sample	input_type	sequence_type	coverage	genome_length	uniqueness_ratio	HCRM	sequencing_error_rate	average_read_length
club-moss_0.006_8x_1.hist	histogram	genome-skim	8.43	197186248	0.58	31.99	0.0048	150
club-moss_0.0_2x_1.hist	histogram	genome-skim	2.42	171699108	0.59	39.22	0.0046	150
club-moss_0.001_1x_1.hist	histogram	genome-skim	1.29	161564150	0.68	39.59	0.0046	150
club-moss_0.002_2x_1.hist	histogram	genome-skim	2.34	177581615	0.61	35.90	0.0045	150
club-moss_0.008_1x_1.hist	histogram	genome-skim	1.15	180786005	0.73	29.65	0.0044	150
club-moss_0.0_4x_1.hist	histogram	genome-skim	4.17	199273863	0.45	39.48	0.0051	150
club-moss_0.001_8x_1.hist	histogram	genome-skim	8.61	193009705	0.48	38.87	0.0056	150
club-moss_0.02_2x_1.hist	histogram	genome-skim	2.06	201763823	0.77	20.53	0.0038	150
club-moss_0.004_1x_1.hist	histogram	genome-skim	1.23	169482449	0.70	34.91	0.0045	150
club-moss_0.006_4x_1.hist	histogram	genome-skim	4.29	193419065	0.60	32.38	0.0045	150
club-moss_0.004_2x_1.hist	histogram	genome-skim	2.26	183557309	0.62	35.49	0.0044	150
club-moss_0.01_4x_1.hist	histogram	genome-skim	4.23	196434506	0.66	28.97	0.0042	150
club-moss_0.004_8x_1.hist	histogram	genome-skim	8.47	196057259	0.54	35.14	0.0050	150
club-moss_0.01_1x_1.hist	histogram	genome-skim	1.12	184815678	0.74	28.79	0.0043	150
club-moss_0.002_1x_1.hist	histogram	genome-skim	1.27	163743595	0.69	37.50	0.0046	150
club-moss_0.004_4x_1.hist	histogram	genome-skim	4.15	200101308	0.53	34.82	0.0048	150
club-moss_0.002_4x_1.hist	histogram	genome-skim	4.12	201780238	0.48	37.14	0.0048	150
club-moss_0.01_8x_1.hist	histogram	genome-skim	8.33	199440599	0.64	29.04	0.0044	150
club-moss_0.0_1x_1.hist	histogram	genome-skim	1.32	157862234	0.67	41.35	0.0046	150
club-moss_0.001_2x_1.hist	histogram	genome-skim	2.41	172666511	0.61	37.85	0.0046	150
club-moss_0.008_2x_1.hist	histogram	genome-skim	2.19	189933435	0.67	31.17	0.0042	150
club-moss_0.0_8x_1.hist	histogram	genome-skim	8.61	192845035	0.46	40.37	0.0058	150
club-moss_0.02_1x_1.hist	histogram	genome-skim	1.05	197224495	0.80	19.98	0.0040	150
club-moss_0.008_4x_1.hist	histogram	genome-skim	4.27	194723477	0.63	30.59	0.0044	150
club-moss_0.001_4x_1.hist	histogram	genome-skim	4.13	201264245	0.46	38.13	0.0049	150
club-moss_0.006_2x_1.hist	histogram	genome-skim	2.21	187894465	0.64	32.09	0.0043	150
club-moss_0.002_8x_1.hist	histogram	genome-skim	8.54	194418565	0.50	38.35	0.0054	150
club-moss_0.006_1x_1.hist	histogram	genome-skim	1.19	174422465	0.72	33.10	0.0045	150
club-moss_0.02_8x_1.hist	histogram	genome-skim	8.19	202818219	0.76	20.70	0.0039	150
club-moss_0.02_4x_1.hist	histogram	genome-skim	4.12	201842469	0.76	20.77	0.0038	150
club-moss_0.008_8x_1.hist	histogram	genome-skim	8.36	198692351	0.61	30.80	0.0046	150
club-moss_0.01_2x_1.hist	histogram	genome-skim	2.16	191970614	0.69	28.54	0.0041	150
