sample	club-moss_0.001_1x_20	club-moss_0.001_1x_23	club-moss_0.001_1x_25	club-moss_0.001_1x_HiSeq2500L150R	club-moss_0.001_1x_MiSeqv3L250R	club-moss_0.001_1x_novaseq_profR	club-moss_0.001_2x_20	club-moss_0.001_2x_23	club-moss_0.001_2x_25	club-moss_0.001_2x_HiSeq2500L150R	club-moss_0.001_2x_MiSeqv3L250R	club-moss_0.001_2x_novaseq_profR	club-moss_0.001_4x_20	club-moss_0.001_4x_23	club-moss_0.001_4x_25	club-moss_0.001_4x_HiSeq2500L150R	club-moss_0.001_4x_MiSeqv3L250R	club-moss_0.001_4x_novaseq_profR	club-moss_0.001_8x_20	club-moss_0.001_8x_23	club-moss_0.001_8x_25	club-moss_0.001_8x_HiSeq2500L150R	club-moss_0.001_8x_MiSeqv3L250R	club-moss_0.001_8x_novaseq_profR	club-moss_0.01_1x_20	club-moss_0.01_1x_23	club-moss_0.01_1x_25	club-moss_0.01_1x_HiSeq2500L150R	club-moss_0.01_1x_MiSeqv3L250R	club-moss_0.01_1x_novaseq_profR	club-moss_0.01_2x_20	club-moss_0.01_2x_23	club-moss_0.01_2x_25	club-moss_0.01_2x_HiSeq2500L150R	club-moss_0.01_2x_MiSeqv3L250R	club-moss_0.01_2x_novaseq_profR	club-moss_0.01_4x_20	club-moss_0.01_4x_23	club-moss_0.01_4x_25	club-moss_0.01_4x_HiSeq2500L150R	club-moss_0.01_4x_MiSeqv3L250R	club-moss_0.01_4x_novaseq_profR	club-moss_0.01_8x_20	club-moss_0.01_8x_23	club-moss_0.01_8x_25	club-moss_0.01_8x_HiSeq2500L150R	club-moss_0.01_8x_MiSeqv3L250R	club-moss_0.01_8x_novaseq_profR	club-moss_0.0_1x_20	club-moss_0.0_1x_23	club-moss_0.0_1x_25	club-moss_0.0_1x_HiSeq2500L150R	club-moss_0.0_1x_MiSeqv3L250R	club-moss_0.0_1x_novaseq_profR	club-moss_0.0_2x_20	club-moss_0.0_2x_23	club-moss_0.0_2x_25	club-moss_0.0_2x_HiSeq2500L150R	club-moss_0.0_2x_MiSeqv3L250R	club-moss_0.0_2x_novaseq_profR	club-moss_0.0_4x_20	club-moss_0.0_4x_23	club-moss_0.0_4x_25	club-moss_0.0_4x_HiSeq2500L150R	club-moss_0.0_4x_MiSeqv3L250R	club-moss_0.0_4x_novaseq_profR	club-moss_0.0_8x_20	club-moss_0.0_8x_23	club-moss_0.0_8x_25	club-moss_0.0_8x_HiSeq2500L150R	club-moss_0.0_8x_MiSeqv3L250R	club-moss_0.0_8x_novaseq_profR
club-moss_0.001_1x_20	0.0	0.0006901571555549536	0.0007198410366341618	0.0016235598800249742	0.0012022009273691206	0.0	0.0	0.0	0.0	0.0009018174671879655	0.001051734777970853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010081947817038059	0.0014247315965098125	0.0	0.01083281312616626	0.010845070132555056	0.011042423214461533	0.011105419457818698	0.010611625755479684	0.010838323292252405	0.011334792428050558	0.011050228960228387	0.011264125564092205	0.011316959289994263	0.01157100627717824	0.011016967763745202	0.011269976917169432	0.011433674577041811	0.011443189778040257	0.010910651505298486	0.011483476031082046	0.011342346878550257	0.01173884405660177	0.011659869405702473	0.011645362198521381	0.01177788523074752	0.012659391997895411	0.011932216728483712	0.001923299296680108	0.002030015433254099	0.001713774736987012	0.002391842954470468	0.0022460586054530544	0.0018863232253255769	0.0020706636034706514	0.002052247288697449	0.002173996338249174	0.002454514394203087	0.0025534732497647554	0.002090440699870316	0.0022281811139213694	0.002145366282054106	0.002218508935233688	0.0022362817601334108	0.002540846677441801	0.0021710108642368697	0.0024718659782810336	0.002108329288838491	0.002292523668155561	0.0026308771568889886	0.003369936865943682	0.002342373274063186
club-moss_0.001_1x_23	0.0006077747819710673	0.0	0.0	0.001093983630004656	0.0	0.0	0.0	0.0	0.0	0.0007949156749194295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01058693341196389	0.010447531746712082	0.010796994359905651	0.01081213472501674	0.01017833900168705	0.010539661852186794	0.010994324364887833	0.01078200816898717	0.01087030689351049	0.010860978417437847	0.01095671324283689	0.010970824452239037	0.010812238028628395	0.010913837349782287	0.011096989451905756	0.01063698941588917	0.01088365776201703	0.010963594718610921	0.011262351161803737	0.011279046125962469	0.01132943466249676	0.010872823330401474	0.011819593006335461	0.011470473935732549	0.0017616969265882238	0.0016257792206855227	0.0013985667123176627	0.0023245471665006593	0.0016992539627915142	0.0016808784366264618	0.0019085122386407944	0.0017013533054123452	0.001553270593471939	0.0023512903552137926	0.0020110674897779474	0.001672120513952217	0.00205917398995481	0.0017102691421656683	0.0017593863267164518	0.0018810138486945128	0.002041635128052	0.001955978772505213	0.0020071028164465265	0.001849616260271044	0.0018242192316226726	0.0021020946885566224	0.0025024854628498882	0.0019874768730949468
club-moss_0.001_1x_25	0.000590483673111471	0.0	0.0	0.0006469029126252375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01028826387954615	0.010225275546752023	0.010385607360020439	0.010214672982924123	0.009987267473474053	0.009813597470860493	0.010726608091103162	0.010156777966269525	0.010309786581452022	0.010576386423457148	0.010755522830364034	0.01023706906408122	0.01058289462313782	0.010830593299454086	0.01075802120917947	0.010306102647259214	0.01069251978125164	0.010720489893995027	0.011207488499751608	0.011049761231381437	0.010901325281696938	0.010981531767080562	0.01153594815226866	0.01106633225106463	0.0014311760893505796	0.001368374824025827	0.0011241324617732968	0.0018061147871168024	0.0013402207620585044	0.001304962012038503	0.0016095602502576893	0.0013566101374312813	0.0013308975154058876	0.002134750353557019	0.001734528815171784	0.0012892060921877294	0.0017970627916680192	0.0015230502142512111	0.001415142867078978	0.0017953912934154355	0.0018292873113358408	0.00140642793884521	0.0019209489585313496	0.0017166311570169367	0.0015663018325072005	0.0018987287226145126	0.0022641890702680624	0.001666737728221966
club-moss_0.001_1x_HiSeq2500L150R	0.0017871906246415094	0.0013769171594508265	0.0008886487110198186	0.0	0.0018488132335818628	0.0007478615877123222	0.0015408760310094952	0.001367808105256583	0.0014753616199560122	0.0	0.0019529219761713476	0.001220620711143573	0.001473148568419718	0.0012372877590288377	0.001178868845008481	0.0	0.0017215725737446644	0.0014112916862720761	0.001412259403954367	0.0012799518735392677	0.0012258371491789362	0.0	0.002217984223659956	0.0011772093268538643	0.011690176091558065	0.011790788304361638	0.011946120430450177	0.011759365053417011	0.01188998547947578	0.011513547544891064	0.011974347099486759	0.011951640178314528	0.012393528976625164	0.011978515953005335	0.012573618067520874	0.012080396500952554	0.012106346602641272	0.012479168943481457	0.012677861609999543	0.01176966183938808	0.01268177490061848	0.012488221719433975	0.012490843756331048	0.012677991589334029	0.012704681794119311	0.01204400388400069	0.013553695933584232	0.01303291687123676	0.002878918890238908	0.0028607677561835877	0.0022776979250952096	0.003476335267316104	0.0031768251767299743	0.0028516852701431588	0.003072420995035994	0.0029516839039741716	0.003061770859966522	0.003320118313831355	0.003595675504880313	0.0031764070496115553	0.0032617490321905484	0.0033192107773211276	0.003204887285390094	0.0031206568106772175	0.0038126394080362836	0.003350177253562586	0.0036374482851986418	0.0032715345712115503	0.003360123905632914	0.003510065615236965	0.004432595668005365	0.003507910134666722
club-moss_0.001_1x_MiSeqv3L250R	0.0012272434353683339	0.0	0.0	0.001715020761702059	0.0	0.0	0.000909781693025858	0.0	0.0	0.0016067652471796587	0.0	0.0	0.0005714213297127719	0.0	0.0	0.000985702766117375	0.0	0.0	0.0007581926067319758	0.0006844559128440659	0.0	0.001581120316930602	0.0	0.0	0.011561173078940978	0.011303224136079346	0.011540958858364684	0.011550013970080654	0.011300427311015666	0.010997770423722087	0.012050431150869685	0.011468518111595384	0.01145940357161006	0.011735968163715124	0.012153884844884486	0.011538128246090155	0.01189816480274415	0.012065973739469623	0.011961235151454511	0.011716719927242963	0.011998709182192317	0.011936730157088833	0.012496129062280491	0.01263615239656737	0.012456524873386585	0.012403718803002579	0.013114524882257938	0.01261669064753461	0.002389306157121677	0.0020511242784971577	0.002084874537870069	0.00287551721892193	0.0023734537487849925	0.0018217228672435337	0.0026350533107369007	0.0022034519514933784	0.001982568051915601	0.0027280627299641497	0.002667226115174452	0.0018717634265805634	0.002654722723157638	0.0024523819332030587	0.002198149710945468	0.0026593320664009385	0.00263480091979494	0.0021001661172143967	0.0028887594546259895	0.002559003236415971	0.0026105353571956092	0.0030062103551936363	0.0033370909336025412	0.0025875213017210815
club-moss_0.001_1x_novaseq_profR	0.0	0.0	0.0	0.0005220534865123353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009919165469051324	0.00990888713136996	0.01027277731791565	0.01034659901396677	0.009792520682595852	0.010053305257307346	0.010495963998943775	0.01013429555905886	0.010286815141413278	0.010383748662211837	0.010428231925685672	0.010118911486329181	0.010386652356670228	0.010420404817503785	0.010507611178278663	0.010003763866307512	0.010377874663991683	0.010406851951226712	0.010654089277333014	0.010799104878020547	0.010754841912203831	0.010426902753548213	0.011205854006862937	0.010793078151501455	0.0013045944275894546	0.0014327600981299577	0.0011297910413948845	0.0016215943144877465	0.001118120767046141	0.0012122477044572005	0.0016206530348935222	0.0011365113016335658	0.0011366812772007683	0.001972051816935978	0.0015299627597419171	0.0010436948435307567	0.001692084926476771	0.0014644282291606957	0.0013260392938753169	0.0014737348209072259	0.0015215452866235183	0.0012627739016603677	0.0014838624883183737	0.0014889535311069801	0.001417948677676538	0.0013336006057534464	0.001630483260595121	0.0015257693600300712
club-moss_0.001_2x_20	0.0	0.0	0.0	0.0012796850353030704	0.0008082934932823663	0.0	0.0	0.0	0.0	0.0011225703658259627	0.0009521879544301668	0.0	0.0	0.0	0.0	0.0005032929893225679	0.0005289618062747734	0.0	0.0	0.0	0.0	0.0008258824251119673	0.0011991813456162632	0.0	0.011126390710607715	0.01110320385923364	0.011151094222412884	0.011030350084202497	0.010986913672627156	0.011063577512954495	0.011477844308085666	0.011023675802385972	0.011212462211207315	0.011184136882669445	0.011644994081584096	0.0112614551469821	0.011191927094363825	0.011356472840122886	0.011543183322464602	0.011081351004912893	0.011687765886201698	0.011456805921442225	0.011617286444429708	0.011913185347943058	0.011765533736188367	0.011427583161865429	0.012793835837829394	0.011953457575917186	0.0018728663092509813	0.0018528223199471392	0.0017526116230480858	0.0024567425400905504	0.002562157312031088	0.0019810482728780175	0.0020723683266399046	0.0019654926705920586	0.002091246849055408	0.0025828144418658253	0.0026770177442134347	0.0018898872289710258	0.002286829497085234	0.002123842103372259	0.0020639960199880444	0.002342170796915961	0.002718267191257147	0.002063044523311819	0.0021957188158807516	0.00208640066414957	0.002138144089436245	0.0023001241482967713	0.0031216222946593504	0.0022816639965584015
club-moss_0.001_2x_23	0.0	0.0	0.0	0.0010159052036524776	0.0	0.0	0.0	0.0	0.0	0.0006273067317187961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010749505011880761	0.010416175901674892	0.01069346695191608	0.010743675932122675	0.01055594388617468	0.010447011452447705	0.010987763577743146	0.010509462577735761	0.010702214473354019	0.010848591937233166	0.0110129416353615	0.010712273825180904	0.010726758570149049	0.010889096387752536	0.010986750198216932	0.010591483753273526	0.01095826471977428	0.010932871834379692	0.011122282567116533	0.011287689417385909	0.011161008436881264	0.011101741327307853	0.01202998013591847	0.011398885916479215	0.001685258577315628	0.001503561545256975	0.0012739198947555395	0.0020295197362331934	0.0016875186225557776	0.0015629485409374855	0.0018403212588384943	0.0014003227157128992	0.001449173259211462	0.00215679533917665	0.0019565317896334347	0.0013931944857440827	0.0018116952774700679	0.0015271837568213075	0.0015504721984030006	0.001839395327888128	0.0019194471512842875	0.0015504710780730236	0.001908739132821788	0.0016471983535002914	0.0016703229978663344	0.0018230756313607664	0.0025231370499684998	0.0016986554250128707
club-moss_0.001_2x_25	0.0	0.0	0.0	0.001024344175752419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010581086493610734	0.010399615634132189	0.010449146634963	0.010639396182421169	0.010293463546287119	0.010162149871090848	0.010717548603241046	0.010441181754794086	0.01062430022953149	0.010767195455365466	0.010776265412753831	0.010658619523073318	0.010660844151855305	0.010780465938919551	0.010846922889539878	0.010409794419930039	0.010768436909039739	0.010802800995857814	0.011068827394787867	0.011039434762630007	0.011118191669681813	0.01090724217447816	0.01162656120212212	0.011239037914333578	0.001445001089902949	0.0013546524329108298	0.0010923246351423293	0.0019802859335992817	0.001542177117980215	0.0013246919379362207	0.0016728947370168363	0.0013118843416134764	0.0013475348049248016	0.0019508911547438373	0.0016894705347558034	0.0013331468323598988	0.0017042269888442323	0.0015441518807508155	0.0014246535973748869	0.0016451356840021887	0.0016263634216568481	0.0014460599169534574	0.0016699408833716833	0.001499286583006965	0.001512337037225169	0.0017062476391495984	0.001998337987059029	0.0016786770581973737
club-moss_0.001_2x_HiSeq2500L150R	0.0008894396483498995	0.000885916079957539	0.0	0.0	0.0015533683888488356	0.0	0.001212828487295018	0.000751912883017149	0.0	0.0	0.0014973165522110864	0.0006160104696596322	0.0006710798962161736	0.0	0.0	0.0	0.0011726736295683867	0.0006511273114596653	0.0009043373779100097	0.0006999855295644565	0.0	0.0	0.0019626674512329273	0.0	0.01177886626516433	0.01164683075445331	0.01177593894726517	0.011777268420490029	0.011662999476732836	0.01160869909345881	0.011793831225447533	0.01161046446035407	0.011873802103410212	0.011721548252285241	0.012242117716843538	0.011665222581842844	0.011690232426849783	0.011727935338215145	0.012098352187409943	0.011590825478254916	0.012329968832259112	0.011999214641144191	0.012222030615366938	0.012492761073847725	0.012389132761846701	0.012022703554750748	0.013621510808653979	0.012637795441437723	0.002382504315943934	0.002544201275243362	0.002319839134885182	0.003014042115865502	0.003161682208995574	0.0024808647700147886	0.0026037354993733546	0.0024073067451225107	0.0026319348894346772	0.003083486833568101	0.0033245777799253045	0.0023873872940333406	0.0027322013294150617	0.0025224743388086958	0.0027123525491814893	0.0029026540555932923	0.0035795904353911065	0.002702987946557706	0.0027770398833193706	0.0026861869738009857	0.002663047645926316	0.002975465044732313	0.004001503570112859	0.0028469398537323332
