sample	input_type	sequence_type	coverage	genome_length	uniqueness_ratio	HCRM	sequencing_error_rate	average_read_length
moss_0.0_2x_23.hist	histogram	genome-skim	1.92	107868400	0.47	6.77	0.0076	150
moss_0.0_2x_20.hist	histogram	genome-skim	2.00	103613587	0.54	6.90	0.0136	150
moss_0.01_2x_20.hist	histogram	genome-skim	2.00	103808980	0.64	4.82	0.0122	150
moss_0.01_2x_25.hist	histogram	genome-skim	1.96	105687858	0.61	4.87	0.0043	150
moss_0.0_8x_23.hist	histogram	genome-skim	8.57	96769306	0.55	6.84	0.0080	150
moss_0.01_4x_23.hist	histogram	genome-skim	4.10	101234161	0.65	5.00	0.0067	150
moss_0.01_8x_20.hist	histogram	genome-skim	8.63	96082057	0.70	5.07	0.0129	150
moss_0.001_8x_20.hist	histogram	genome-skim	12.58	65929769	0.84	10.25	0.0261	150
moss_0.001_8x_25.hist	histogram	genome-skim	8.39	98824358	0.55	6.43	0.0051	150
moss_0.001_4x_23.hist	histogram	genome-skim	4.06	102112307	0.53	6.87	0.0078	150
moss_0.0_1x_20.hist	histogram	genome-skim	1.05	98546117	0.62	6.58	0.0129	150
moss_0.01_4x_20.hist	histogram	genome-skim	4.09	101343683	0.67	5.08	0.0127	150
moss_0.001_1x_23.hist	histogram	genome-skim	0.96	107474673	0.51	6.50	0.0075	150
moss_0.0_1x_23.hist	histogram	genome-skim	0.97	106905874	0.54	6.48	0.0076	150
moss_0.0_4x_23.hist	histogram	genome-skim	4.05	102402805	0.51	6.86	0.0080	150
moss_0.001_8x_23.hist	histogram	genome-skim	8.55	96991346	0.57	6.66	0.0078	150
moss_0.001_2x_20.hist	histogram	genome-skim	2.00	103626641	0.54	6.50	0.0134	150
moss_0.001_4x_25.hist	histogram	genome-skim	4.08	101562394	0.53	6.49	0.0051	150
moss_0.01_1x_23.hist	histogram	genome-skim	0.98	106096392	0.64	4.68	0.0066	150
moss_0.0_8x_20.hist	histogram	genome-skim	12.76	64995739	0.83	10.18	0.0265	150
moss_0.0_4x_25.hist	histogram	genome-skim	4.06	102036356	0.51	6.58	0.0052	150
moss_0.01_8x_25.hist	histogram	genome-skim	8.28	100188754	0.66	4.84	0.0044	150
moss_0.001_1x_25.hist	histogram	genome-skim	1.00	103731508	0.55	6.82	0.0054	150
moss_0.001_4x_20.hist	histogram	genome-skim	3.95	105014388	0.52	7.01	0.0141	150
moss_0.01_4x_25.hist	histogram	genome-skim	4.06	102016593	0.65	4.63	0.0043	150
moss_0.001_1x_20.hist	histogram	genome-skim	0.97	106669969	0.61	6.39	0.0126	150
moss_0.01_1x_20.hist	histogram	genome-skim	0.86	120904920	0.57	4.91	0.0116	150
moss_0.0_8x_25.hist	histogram	genome-skim	8.42	98523003	0.54	6.72	0.0052	150
moss_0.0_1x_25.hist	histogram	genome-skim	1.07	97209093	0.56	6.73	0.0055	150
moss_0.0_4x_20.hist	histogram	genome-skim	3.73	111084861	0.46	7.30	0.0143	150
moss_0.01_1x_25.hist	histogram	genome-skim	0.97	106652089	0.62	5.23	0.0047	150
moss_0.01_8x_23.hist	histogram	genome-skim	8.40	98739591	0.67	4.81	0.0067	150
moss_0.01_2x_23.hist	histogram	genome-skim	1.98	104461144	0.63	4.74	0.0065	150
moss_0.001_2x_23.hist	histogram	genome-skim	1.90	108919195	0.48	6.58	0.0074	150
moss_0.0_2x_25.hist	histogram	genome-skim	1.90	109163702	0.47	6.73	0.0050	150
moss_0.001_2x_25.hist	histogram	genome-skim	1.87	111097200	0.46	6.35	0.0049	150
moss_0.001_4x_17.hist	histogram	genome-skim	3.54	116989242	0.56	7.16	0.0239	150
moss_0.01_8x_17.hist	histogram	genome-skim	7.80	106308767	0.65	6.17	0.0291	150
moss_0.001_2x_17.hist	histogram	genome-skim	1.85	111807636	0.59	6.55	0.0236	150
moss_0.001_1x_17.hist	histogram	genome-skim	0.70	148293613	0.52	6.32	0.0222	150
moss_0.0_2x_17.hist	histogram	genome-skim	1.82	113795309	0.58	7.09	0.0238	150
moss_0.001_8x_30.hist	histogram	genome-skim	8.10	102384007	0.53	6.19	0.0017	150
moss_0.0_2x_30.hist	histogram	genome-skim	1.83	113349204	0.44	6.40	0.0019	150
moss_0.001_2x_30.hist	histogram	genome-skim	1.81	114757463	0.44	6.18	0.0018	150
moss_0.01_4x_30.hist	histogram	genome-skim	4.00	103777245	0.64	4.61	0.0014	150
moss_0.01_8x_30.hist	histogram	genome-skim	8.08	102669695	0.65	4.54	0.0014	150
moss_0.001_4x_30.hist	histogram	genome-skim	3.99	103928503	0.52	6.15	0.0017	150
moss_0.001_8x_17.hist	histogram	genome-skim	7.43	111693128	0.56	8.68	0.0310	150
moss_0.0_1x_17.hist	histogram	genome-skim	0.63	164170457	0.49	7.22	0.0223	150
moss_0.01_1x_30.hist	histogram	genome-skim	0.96	107775152	0.61	4.89	0.0023	150
moss_0.0_4x_30.hist	histogram	genome-skim	3.97	104518622	0.50	6.47	0.0018	150
