sample	rotifer_0.001_1x_1	rotifer_0.001_2x_1	rotifer_0.001_4x_1	rotifer_0.001_8x_1	rotifer_0.002_1x_1	rotifer_0.002_2x_1	rotifer_0.002_4x_1	rotifer_0.002_8x_1	rotifer_0.004_1x_1	rotifer_0.004_2x_1	rotifer_0.004_4x_1	rotifer_0.004_8x_1	rotifer_0.006_1x_1	rotifer_0.006_2x_1	rotifer_0.006_4x_1	rotifer_0.006_8x_1	rotifer_0.008_1x_1	rotifer_0.008_2x_1	rotifer_0.008_4x_1	rotifer_0.008_8x_1	rotifer_0.01_1x_1	rotifer_0.01_2x_1	rotifer_0.01_4x_1	rotifer_0.01_8x_1	rotifer_0.02_1x_1	rotifer_0.02_2x_1	rotifer_0.02_4x_1	rotifer_0.02_8x_1	rotifer_0.0_1x_1	rotifer_0.0_2x_1	rotifer_0.0_4x_1	rotifer_0.0_8x_1
rotifer_0.001_1x_1	0.0	0.0	0.0	0.0	0.0027856003803506503	0.003108541254551797	0.0029595230075075063	0.0030126552621341073	0.005061151625363615	0.005034582682930931	0.004955159081533713	0.004857507757363592	0.006907263994247662	0.006726715618895609	0.006865673407308199	0.006849696912056639	0.009039018910832176	0.009073210701032895	0.008981645437682418	0.008974360148662324	0.010880138519118164	0.010973903442787515	0.010762643224000355	0.010577989234756214	0.020407824720510313	0.01993659755668707	0.020168136344330165	0.02004711884076711	0.0008771232346024261	0.0009396985212834524	0.0008812949866646893	0.0009136065376157327
rotifer_0.001_2x_1	0.0	0.0	0.0	0.0	0.002870227329241251	0.0029888223572657677	0.0029372807988736795	0.0029340142184329484	0.005029366889337144	0.004898249281514878	0.004799127830029119	0.004727397688531639	0.006947129244259039	0.006887651872780498	0.006812247878879441	0.006781969142075195	0.008906997011908233	0.009035021347656852	0.008813151117647338	0.008826620808520771	0.010758439680495616	0.010640965350702887	0.01059070975320506	0.010502537457517369	0.02071985500292825	0.020180568801746204	0.02030907149850085	0.020255653655640662	0.001023432248083269	0.0008938535791867693	0.0008571236613100285	0.000901837501259919
rotifer_0.001_4x_1	0.0	0.0	0.0	0.0	0.002908437553104423	0.0029059533167626545	0.002832976527944062	0.0028449657406945544	0.005075924153923205	0.004886750529822814	0.004742207311110326	0.004679227221666026	0.007017661733818202	0.006882351512874585	0.006729349130484731	0.00672393160757086	0.008952264030005598	0.0090033976420075	0.008727708153312589	0.008782590269451572	0.010673365056970691	0.010638154638484366	0.010449480904696808	0.010427627969058528	0.020510005165595944	0.02019579661313665	0.02030380058088122	0.020271548722339047	0.0009905644347250801	0.0009316043641491619	0.0008003642952805929	0.0007991595124785534
rotifer_0.001_8x_1	0.0	0.0	0.0	0.0	0.002928411610592909	0.0029557481533247516	0.0029328529959020177	0.0029450887176094786	0.005141533141935888	0.004920442432879502	0.004826156963755634	0.004791485807590557	0.007025884769131693	0.006864865105031853	0.0067778549865395755	0.006799083851680009	0.008959279243178431	0.009039568372116336	0.008820853470219924	0.008827907989599065	0.010680382587461864	0.01067508347204182	0.010591152685848908	0.010556163112632347	0.020740304507152113	0.020308050456700172	0.02046277914500738	0.020442791395683384	0.0010389983091792334	0.0009426197295414209	0.0008406307216032976	0.0009013941547166617
rotifer_0.002_1x_1	0.002785692951906511	0.0029133862015995895	0.0029638622444486925	0.0029645872007717485	0.0	0.0	0.0	0.0	0.005871281766792919	0.005807658156985058	0.005762603503773127	0.005704263148968656	0.007629686207874119	0.007972516866969056	0.007746833207726953	0.007750585662047771	0.009746349074394945	0.01009267284396858	0.00995640322206544	0.009955877125935566	0.011679597881363487	0.011716651283110004	0.011522997037372902	0.01140191695779133	0.021432868076626845	0.020998843058707695	0.02106191541149065	0.021089622662950978	0.0017819802588419189	0.001895483288608058	0.0018279402543795076	0.001846615697298032
rotifer_0.002_2x_1	0.003061826745538144	0.0029880782613816454	0.0029186294644919526	0.0029498659672183665	0.0	0.0	0.0	0.0	0.006037489312918384	0.005952621246064794	0.005768160936300746	0.005647781158617815	0.007815893340552996	0.00790405924400521	0.007717355627857942	0.00769075068475549	0.009832777728233313	0.010009112941987265	0.009800260646449795	0.009848972864031682	0.011733572803548094	0.011644943977668767	0.011513572605723723	0.011455999813946063	0.021380936161987954	0.021182927313942158	0.021278905649735634	0.02124037570697975	0.0019175967003815853	0.0019440639067660826	0.0017882024247840324	0.0018462525472945637
rotifer_0.002_4x_1	0.0029031032948213962	0.002922616255121814	0.002831833350731077	0.0029134877704774663	0.0	0.0	0.0	0.0	0.00598875773302911	0.005831730553617439	0.005724008835640899	0.005708661863153526	0.007767407359209641	0.0077407946414283805	0.007671966717184053	0.0076065638757892295	0.009902970150373565	0.010014422237380239	0.009771279856038016	0.009754459911339244	0.011751835206321106	0.011573673216989865	0.011419559057918227	0.011390616914373168	0.02139787474241607	0.02119501788637761	0.021325414079017967	0.021276119988700864	0.001844379565606328	0.0019241195174346346	0.001755313909305885	0.0018444092693491994
rotifer_0.002_8x_1	0.00297462248032005	0.0029378102845425257	0.0028614397285495786	0.002943789604039133	0.0	0.0	0.0	0.0	0.006110485081898578	0.0058822636307773474	0.005780580222114938	0.005745170648859748	0.007891737110683165	0.007805206394415128	0.007732830441795611	0.007727985515833235	0.009875751975584938	0.010035293397675213	0.009783501404697548	0.009773213152443273	0.011658636001806583	0.011612509843053141	0.011522620842695563	0.011376470504347631	0.021505652397224986	0.02119842840718154	0.02136165211233858	0.021346205931208267	0.0020350596161718953	0.0019154102509591165	0.0017824507206798737	0.0018331000605255644
rotifer_0.004_1x_1	0.005060596470442528	0.005104460223583998	0.0051725250982310265	0.0052053652060556925	0.005870446178269098	0.006129197567044303	0.00610538901393141	0.006189575085098452	0.0	0.0	0.0	0.0	0.009791525470141855	0.009908259772924685	0.009946105409971987	0.009943748030284884	0.011793043767536893	0.011956675324696162	0.012041473491012268	0.012107931191858285	0.013674007811980209	0.013899096805334354	0.01378594081084399	0.013757824485780945	0.023196405973679824	0.023011515333372295	0.023137762992389316	0.023050120944720878	0.0038451780198745567	0.004092896611731587	0.004067769536339362	0.004088712870359425
rotifer_0.004_2x_1	0.004958593299432671	0.004896854098071666	0.004908131602789731	0.004911059938329901	0.005719768285430496	0.00595239765612478	0.005859711830464238	0.00587398964210741	0.0	0.0	0.0	0.0	0.009865207335579293	0.00984872244441825	0.009762837573794071	0.009715496307836946	0.011843101745533394	0.011958195698283033	0.011741736823048021	0.011825595125468278	0.013940864701110622	0.013723445120536174	0.01360730580594511	0.013516561126085437	0.023006379810971887	0.02285020228712234	0.023066739806109036	0.022900852612184466	0.0038004448016320984	0.004080313808661277	0.003883597673840369	0.003847897593186198
rotifer_0.004_4x_1	0.004860047836024234	0.004774794742326306	0.004740141658115214	0.004794452861147824	0.005651633309626361	0.005740208691447204	0.005723806235156089	0.00574533726649611	0.0	0.0	0.0	0.0	0.009753048976080226	0.009636046253714217	0.009615508594756482	0.009552463485941317	0.011698014787509547	0.01181481958716954	0.011675850702929284	0.011687116080927692	0.013630212943222695	0.013528859485753797	0.013374509777830357	0.013300390986548128	0.02324500899224235	0.022901491453993623	0.023084988901990285	0.023045296017972092	0.0038186739367911506	0.0038310853405335143	0.0036923056570962337	0.0037552580552869313
rotifer_0.004_8x_1	0.004791806695286007	0.004729446741406607	0.004702536607748992	0.00478586966545056	0.005626586616674862	0.005651346109179903	0.005739228144264368	0.00574096697657255	0.0	0.0	0.0	0.0	0.00961758471750787	0.009593312165272533	0.009539866448757579	0.00953325017904247	0.011583135749951741	0.01178477991918972	0.011592368063811333	0.01154208434360811	0.013483086435699898	0.013450190025395999	0.013357616203537679	0.013311447060042425	0.023255758603632753	0.022801049572756343	0.02302769594963258	0.023071261113123107	0.0038173699043837373	0.00374789513732098	0.003725337783828383	0.0037007629974686557
rotifer_0.006_1x_1	0.0069074068394672965	0.007051884640676599	0.007152614498486508	0.007114922041613395	0.0076295945497951035	0.007935707130546654	0.007920087930237837	0.007995738430529737	0.009792788905479237	0.01001680930439972	0.00994551620955594	0.009752416022014255	0.0	0.0	0.0	0.0	0.013764251728967348	0.014009317105977978	0.013865428930826689	0.013780989135287969	0.015446668098541252	0.01568474759749785	0.015563770291116753	0.015262132220306755	0.025091354897535324	0.025172134324069485	0.025028013856102954	0.024940444855110662	0.005891302815113792	0.006040677448621255	0.006009047353838398	0.0059316386435736305
