sample	leech_0.001_1x_1	leech_0.001_2x_1	leech_0.001_4x_1	leech_0.001_8x_1	leech_0.002_1x_1	leech_0.002_2x_1	leech_0.002_4x_1	leech_0.002_8x_1	leech_0.004_1x_1	leech_0.004_2x_1	leech_0.004_4x_1	leech_0.004_8x_1	leech_0.006_1x_1	leech_0.006_2x_1	leech_0.006_4x_1	leech_0.006_8x_1	leech_0.008_1x_1	leech_0.008_2x_1	leech_0.008_4x_1	leech_0.008_8x_1	leech_0.01_1x_1	leech_0.01_2x_1	leech_0.01_4x_1	leech_0.01_8x_1	leech_0.02_1x_1	leech_0.02_2x_1	leech_0.02_4x_1	leech_0.02_8x_1	leech_0.0_1x_1	leech_0.0_2x_1	leech_0.0_4x_1	leech_0.0_8x_1
leech_0.001_1x_1	0.0	0.0	0.0	0.0	0.0024124336566848617	0.0027543323710387895	0.0027096936691811116	0.0028063523835596543	0.004540826826002606	0.004663794395203174	0.004754217940433578	0.004614660434585334	0.0063975575813442175	0.006483697643291913	0.006530285087715145	0.006621294127505522	0.008458608848916147	0.008554916421340448	0.008733151207584944	0.00875170820189818	0.010680912360292331	0.0107942145564562	0.01072598912075478	0.010661776989966289	0.02024800071858139	0.0203873884939105	0.020476947977488242	0.020582964999420635	0.0007229008610652487	0.0007385742836190101	0.0007453933633524019	0.0008414639794129679
leech_0.001_2x_1	0.0	0.0	0.0	0.0	0.0025118041748301246	0.0028066723747762284	0.002819736561145948	0.002849527508333863	0.004758851001161889	0.004781304803633149	0.004930987923111641	0.00469271459920735	0.006609385463767096	0.006522074129335457	0.0066866107257198505	0.006651008682712604	0.008442751919590185	0.008676121088158533	0.0088457411689682	0.008851690123678693	0.01074035646434215	0.010870537967093015	0.010876814733306532	0.010686726299598479	0.02041225785645646	0.020439387681234177	0.020486070558177007	0.020554776684450164	0.0007953097922252106	0.0008270711580210265	0.0008538116041111187	0.0008497064878798357
leech_0.001_4x_1	0.0	0.0	0.0	0.0	0.002663643681777771	0.0028486487718370032	0.0028787124754344547	0.002915167795410515	0.0046790658748150395	0.0048784902540809074	0.004891452414039976	0.004734042068189547	0.006471888464396467	0.00663252411230582	0.006710095587718207	0.006714243259875168	0.008557019832137261	0.008724335732530595	0.00886626213694963	0.008856654137740809	0.010676598527084386	0.01080484006146166	0.010759677911295323	0.010684529644815982	0.020437323718363116	0.020570422271495366	0.020652567897946304	0.020546553104513286	0.00073294995648763	0.0008285072935067829	0.0008803324606892305	0.0008600810818505181
leech_0.001_8x_1	0.0	0.0	0.0	0.0	0.002796906464263646	0.003016829660175834	0.0030090108750052903	0.0029928412650657844	0.004811953203818235	0.005042747444827961	0.005060844542790716	0.004874621973934345	0.006700827303605402	0.006737069450226078	0.006798928200417249	0.0068078554835126585	0.008674883400909567	0.008851082353891423	0.008974727762781638	0.008906619759705971	0.010804596155872634	0.010940183965102589	0.010928480375965487	0.010788534686801944	0.02044051251269257	0.020820077272517393	0.020778551500479445	0.02075056533290219	0.0009036494922652141	0.0009199810831806185	0.0009927328079329817	0.0010025069379954938
leech_0.002_1x_1	0.0024123467626986405	0.002536138254963539	0.0026978424556750105	0.0028233625689821702	0.0	0.0	0.0	0.0	0.005665685128346322	0.005810949207718949	0.0057542686417992725	0.005675003112692525	0.007588377312130646	0.007486147779048418	0.007558269097556519	0.007605796313568281	0.009672577621930691	0.009843228739163181	0.009959048840690909	0.009894794403103441	0.01156197944147236	0.011458972600789949	0.011557643430017566	0.011509965902453503	0.02153781314711311	0.021561350958403246	0.021615630925408937	0.02173136223684521	0.001619454373086328	0.001756254804663927	0.0016402006915873426	0.0018692388045724328
leech_0.002_2x_1	0.0027279545982845286	0.0028068093857796317	0.002858716371633863	0.0030179532025725792	0.0	0.0	0.0	0.0	0.005764546923519415	0.0059678230883491706	0.005950855092812776	0.005847056062778069	0.007755530759578926	0.007684342222014918	0.00783479690742713	0.007793104737794872	0.009631802414867562	0.0098341227359877	0.010010866171640298	0.009976707763298624	0.01168322835942205	0.011683289158231944	0.011823898538212084	0.011749990611183406	0.02128393960636731	0.021483992418416375	0.021579928667489957	0.02169637592178513	0.0018074217280815963	0.0018212768743459395	0.0018781496983140147	0.0019572151987795184
leech_0.002_4x_1	0.002675324641534062	0.00281000306468765	0.0028787757579872963	0.0029998424829095903	0.0	0.0	0.0	0.0	0.0056169730843990484	0.0059254922783175835	0.005934882816629296	0.0058233215296371295	0.0076600439968853695	0.007713378219742968	0.007839448451945622	0.0078123426035479355	0.009523805269405532	0.009796833820182628	0.00990683580542897	0.00993074957010865	0.011608510651972272	0.01175085806903832	0.011765718494989145	0.011660964834352555	0.021374175559651785	0.02161932444736248	0.021780975437645567	0.021695418287129266	0.0016810824664432492	0.0017913106641564956	0.0019238262330740726	0.00196228244446892
leech_0.002_8x_1	0.0027795739145871504	0.002848212399102082	0.002923736821598009	0.002992424430096747	0.0	0.0	0.0	0.0	0.005693429848522774	0.006024841853269214	0.006025284665534528	0.005770405265684944	0.007748448917736003	0.007748532835340255	0.007790374841082586	0.007741048684855323	0.009583110609299105	0.009862442525861456	0.0099619628037856	0.009896050050283954	0.011729810167661442	0.011842153130587242	0.011871472412982545	0.011704809068222702	0.021353837484848637	0.02178894076635814	0.021700726713362904	0.02171614273103451	0.0018699219950082512	0.0018904789688543144	0.0019551064575238034	0.0019666849447559564
leech_0.004_1x_1	0.004541010979333591	0.004805211999201444	0.0047395320220087345	0.00485809242249337	0.005666101357482717	0.005820332296058056	0.005689399710296956	0.005748914817965543	0.0	0.0	0.0	0.0	0.009384046865752463	0.009423886490943717	0.009509714294687131	0.009498308821136182	0.0114219277147366	0.011616320862595063	0.011647832413761378	0.01164147902525126	0.01352845191229865	0.01372410335042375	0.013662604718700209	0.013661960735124217	0.023001552203158304	0.023246253498427766	0.023133603291501978	0.02310551955357264	0.0036031671868751126	0.003816635729645106	0.003818038909119331	0.0038554750480561634
leech_0.004_2x_1	0.004619262788040863	0.004781604636937534	0.004895911782360407	0.005045051769867554	0.005755731909618086	0.005967912982839421	0.005946542936636065	0.0060285806471515	0.0	0.0	0.0	0.0	0.009702626761045626	0.00960827990724805	0.009743394325573659	0.009741844997511651	0.011423116978200022	0.011664965905122343	0.01193279104342179	0.011951171213158921	0.0137471515947596	0.013688014666092839	0.013754419771512436	0.013721419997159996	0.023350059184338173	0.023376353129106412	0.02354067520138318	0.02366175279959642	0.0037127303899326253	0.003829015181590501	0.003946074437655626	0.00398413620797561
leech_0.004_4x_1	0.0046941289069212565	0.004914147333864744	0.004891852603332808	0.005045970740875452	0.005681733051593108	0.00593023698876395	0.005935237400313319	0.006008518702474645	0.0	0.0	0.0	0.0	0.009653428484749175	0.009633389013316373	0.009654086976928487	0.009686762751361877	0.01149782036582433	0.011755049116600592	0.011790770534834537	0.01188305754736803	0.01367291888836202	0.013759816104948742	0.013731151919928563	0.013695656623562133	0.023265746232894475	0.023430870930659695	0.02357288541106348	0.02349189769255359	0.003759803691013626	0.003901616756451758	0.003966307402107318	0.0039855935416627545
leech_0.004_8x_1	0.004570382529081465	0.004690260509726305	0.004747780600254691	0.004873977529489976	0.005620615967784696	0.005843569856907941	0.005839971999759218	0.005770439136824772	0.0	0.0	0.0	0.0	0.00950322284824696	0.00950522431939152	0.0095435460577335	0.009506910996460788	0.011261074952092283	0.011597853178488202	0.011715714537066383	0.011664839694597454	0.01350776136834222	0.013636665810911337	0.013628902584167733	0.013504626138541682	0.023053070628193395	0.02341070772803163	0.023354531715435636	0.023327221321546802	0.003643280807301491	0.003719337238175562	0.003843572689457615	0.0038182762286954612
leech_0.006_1x_1	0.0063979611176513285	0.006673707196318956	0.006555544658597202	0.006765330371843433	0.0075890959509897936	0.007830433202042996	0.007758700945503659	0.007824112097051148	0.009384259626681046	0.009795686787631121	0.009776599775160068	0.00959571464514353	0.0	0.0	0.0	0.0	0.013252554265290425	0.01362196292016836	0.013578369605919353	0.013510792506910875	0.015677645117688543	0.01562056979312507	0.015639826929672192	0.015454868998047985	0.024804256296221336	0.025088291068026375	0.025244446872758366	0.025159851974847106	0.005442029329557619	0.005868468752866216	0.005752218260680826	0.005744191298218626
leech_0.006_2x_1	0.00642232277552185	0.006522824375528995	0.006656574321029359	0.006740729165500684	0.007415651732733546	0.007684862775616266	0.00774114908317173	0.007753924183222994	0.00933496261162209	0.009608779787495811	0.00966735005282543	0.009511869632351969	0.0	0.0	0.0	0.0	0.013392038423632862	0.013466529162440231	0.013648015140323653	0.013596538170301542	0.015704065605686972	0.015540437095576327	0.015651439381161213	0.015499775359342086	0.02499734344993366	0.02512868388918036	0.025244801566745745	0.025310419096281598	0.0055131937788950565	0.005567971885111161	0.005742733880974061	0.005704966881040416
leech_0.006_4x_1	0.006448201383285884	0.00666410351855088	0.006710996564814704	0.006779519318552439	0.007463610455002303	0.007808097098430882	0.007840327667819728	0.007769317607090089	0.00939052136566034	0.009710181806774796	0.009654595108449515	0.00951788678922834	0.0	0.0	0.0	0.0	0.01327479676437361	0.013495826362099745	0.01358472923005454	0.01361454040735129	0.01556829817647955	0.015604224161490604	0.015617858823652686	0.015490424703001309	0.025096365525178865	0.025302370067165913	0.025368777081317007	0.025236925879678986	0.005614881272132751	0.005614344698688881	0.005783723447815235	0.0057506549058320006
leech_0.006_8x_1	0.0065565625307784856	0.006646185894826092	0.00673243064781324	0.006805909430499488	0.007531671123511218	0.007787002753891552	0.007833216005786158	0.007739900491827561	0.009405418842332123	0.009733993399407547	0.009711870574720982	0.009505454260271468	0.0	0.0	0.0	0.0	0.013256332694932732	0.013457462618970678	0.013681111147730528	0.013601969501908784	0.015539428616794936	0.015749372159191286	0.015610548311311862	0.015417036713284652	0.02494383169696854	0.02538670253757814	0.02525598498996426	0.025243011062798814	0.005636836551479705	0.005652734458739318	0.0058289576645030325	0.0057779013414183174
leech_0.008_1x_1	0.008459152311106251	0.008524572330218057	0.008667238250904237	0.008758279545863333	0.00967349884053601	0.0097243753172222	0.00964597509986227	0.009676444931447717	0.01142221331269474	0.01153211004285323	0.011643748371195178	0.0113701915913008	0.013252591489839507	0.013518214476354632	0.013441497556276995	0.01338595498695622	0.0	0.0	0.0	0.0	0.017379495569777286	0.017556931349916906	0.017549203442900105	0.01748552063548792	0.02688136720878189	0.02709135431598677	0.027126113139108284	0.02704432936503493	0.007640490319083617	0.007625887679211226	0.007719513060076194	0.007753977403849341
