sample	input_type	sequence_type	coverage	genome_length	uniqueness_ratio	HCRM	sequencing_error_rate	average_read_length
oyster_0.001_1x_1.hist	histogram	genome-skim	0.92	106563783	0.57	142.92	0.0047	150
oyster_0.02_2x_1.hist	histogram	genome-skim	2.00	98044460	0.82	77.28	0.0036	150
oyster_0.001_8x_1.hist	histogram	genome-skim	8.28	94930588	0.68	142.85	0.0044	150
oyster_0.006_1x_1.hist	histogram	genome-skim	1.05	93556060	0.75	123.88	0.0045	150
oyster_0.0_8x_1.hist	histogram	genome-skim	8.32	94484336	0.67	146.62	0.0044	150
oyster_0.008_2x_1.hist	histogram	genome-skim	2.01	97512749	0.73	112.72	0.0040	150
oyster_0.01_8x_1.hist	histogram	genome-skim	8.18	96130804	0.77	106.35	0.0039	150
oyster_0.02_8x_1.hist	histogram	genome-skim	8.12	96782120	0.84	77.42	0.0036	150
oyster_0.006_4x_1.hist	histogram	genome-skim	4.06	96698976	0.72	121.31	0.0041	150
oyster_0.002_8x_1.hist	histogram	genome-skim	8.27	95091304	0.69	137.77	0.0043	150
oyster_0.004_8x_1.hist	histogram	genome-skim	8.24	95372213	0.71	129.21	0.0042	150
oyster_0.008_8x_1.hist	histogram	genome-skim	8.20	95892790	0.75	113.97	0.0040	150
oyster_0.01_2x_1.hist	histogram	genome-skim	2.02	97112061	0.75	105.67	0.0039	150
oyster_0.001_4x_1.hist	histogram	genome-skim	4.08	96356832	0.66	143.24	0.0043	150
oyster_0.02_4x_1.hist	histogram	genome-skim	4.04	97317380	0.83	77.28	0.0036	150
oyster_0.008_4x_1.hist	histogram	genome-skim	4.05	96914233	0.74	113.74	0.0040	150
oyster_0.004_1x_1.hist	histogram	genome-skim	1.02	96450001	0.72	131.71	0.0045	150
oyster_0.004_4x_1.hist	histogram	genome-skim	4.07	96578427	0.70	128.33	0.0041	150
oyster_0.001_2x_1.hist	histogram	genome-skim	2.01	97862599	0.65	143.41	0.0043	150
oyster_0.02_1x_1.hist	histogram	genome-skim	0.97	101641891	0.83	77.38	0.0038	150
oyster_0.01_1x_1.hist	histogram	genome-skim	0.99	99277299	0.77	107.17	0.0042	150
oyster_0.0_1x_1.hist	histogram	genome-skim	0.98	100047821	0.64	151.79	0.0047	150
oyster_0.008_1x_1.hist	histogram	genome-skim	1.01	97333147	0.76	112.22	0.0043	150
oyster_0.0_2x_1.hist	histogram	genome-skim	1.98	99074514	0.62	146.19	0.0043	150
oyster_0.0_4x_1.hist	histogram	genome-skim	4.09	96008687	0.65	147.15	0.0044	150
oyster_0.006_8x_1.hist	histogram	genome-skim	8.23	95462459	0.73	122.24	0.0041	150
oyster_0.002_1x_1.hist	histogram	genome-skim	0.89	110940093	0.56	142.01	0.0046	150
oyster_0.004_2x_1.hist	histogram	genome-skim	2.03	96615968	0.69	127.94	0.0042	150
oyster_0.002_4x_1.hist	histogram	genome-skim	4.08	96356143	0.68	138.05	0.0043	150
oyster_0.002_2x_1.hist	histogram	genome-skim	2.01	97929635	0.66	137.76	0.0042	150
oyster_0.006_2x_1.hist	histogram	genome-skim	2.02	97229368	0.72	122.22	0.0040	150
oyster_0.01_4x_1.hist	histogram	genome-skim	4.05	97016313	0.76	104.96	0.0039	150
