sample	input_type	sequence_type	coverage	genome_length	uniqueness_ratio	HCRM	sequencing_error_rate	average_read_length
rotifer_0.01_8x_1.hist	histogram	genome-skim	8.05	99751062	0.91	5.97	0.0034	150
rotifer_0.004_2x_1.hist	histogram	genome-skim	2.02	99387369	0.88	7.55	0.0035	150
rotifer_0.002_1x_1.hist	histogram	genome-skim	0.99	101100157	0.88	7.43	0.0037	150
rotifer_0.002_8x_1.hist	histogram	genome-skim	8.08	99388816	0.87	7.12	0.0036	150
rotifer_0.008_8x_1.hist	histogram	genome-skim	8.07	99601074	0.90	5.99	0.0035	150
rotifer_0.008_1x_1.hist	histogram	genome-skim	1.01	99636337	0.92	6.30	0.0037	150
rotifer_0.001_1x_1.hist	histogram	genome-skim	1.00	100756470	0.88	8.68	0.0037	150
rotifer_0.004_4x_1.hist	histogram	genome-skim	4.03	99634474	0.88	6.74	0.0035	150
rotifer_0.001_4x_1.hist	histogram	genome-skim	4.03	99643924	0.86	7.18	0.0036	150
rotifer_0.0_2x_1.hist	histogram	genome-skim	2.01	99747400	0.86	7.55	0.0036	150
rotifer_0.02_2x_1.hist	histogram	genome-skim	2.01	100090197	0.94	4.07	0.0033	150
rotifer_0.002_2x_1.hist	histogram	genome-skim	2.02	99658292	0.87	7.01	0.0036	150
rotifer_0.0_4x_1.hist	histogram	genome-skim	4.03	99642200	0.86	7.79	0.0036	150
rotifer_0.008_4x_1.hist	histogram	genome-skim	4.01	100067749	0.90	5.68	0.0035	150
rotifer_0.01_2x_1.hist	histogram	genome-skim	2.02	99604257	0.91	5.95	0.0034	150
rotifer_0.004_8x_1.hist	histogram	genome-skim	8.08	99397071	0.88	7.32	0.0035	150
rotifer_0.006_2x_1.hist	histogram	genome-skim	2.02	99449865	0.89	5.43	0.0035	150
rotifer_0.01_1x_1.hist	histogram	genome-skim	1.02	98135432	0.93	6.01	0.0037	150
rotifer_0.006_8x_1.hist	histogram	genome-skim	8.07	99609691	0.89	6.27	0.0035	150
rotifer_0.006_4x_1.hist	histogram	genome-skim	4.02	99887630	0.89	6.53	0.0035	150
rotifer_0.002_4x_1.hist	histogram	genome-skim	4.03	99656285	0.87	7.35	0.0036	150
rotifer_0.001_8x_1.hist	histogram	genome-skim	8.09	99277786	0.87	7.61	0.0036	150
rotifer_0.0_1x_1.hist	histogram	genome-skim	1.00	100383334	0.87	6.86	0.0037	150
rotifer_0.006_1x_1.hist	histogram	genome-skim	1.03	97973280	0.92	6.61	0.0038	150
rotifer_0.02_4x_1.hist	histogram	genome-skim	4.01	100234978	0.94	3.80	0.0033	150
rotifer_0.0_8x_1.hist	histogram	genome-skim	8.10	99204694	0.86	7.58	0.0036	150
rotifer_0.02_8x_1.hist	histogram	genome-skim	8.03	99998601	0.93	3.89	0.0033	150
rotifer_0.004_1x_1.hist	histogram	genome-skim	1.03	97672079	0.90	7.01	0.0038	150
rotifer_0.001_2x_1.hist	histogram	genome-skim	2.03	99128753	0.87	6.01	0.0036	150
rotifer_0.01_4x_1.hist	histogram	genome-skim	4.02	99938235	0.91	5.62	0.0034	150
rotifer_0.02_1x_1.hist	histogram	genome-skim	1.01	99152081	0.95	4.75	0.0035	150
rotifer_0.008_2x_1.hist	histogram	genome-skim	2.02	99684060	0.90	5.84	0.0035	150
