sample	club-moss_0.001_1x_20	club-moss_0.001_1x_23	club-moss_0.001_1x_25	club-moss_0.001_1x_HiSeq2500L150R	club-moss_0.001_1x_MiSeqv3L250R	club-moss_0.001_1x_novaseq_profR	club-moss_0.001_2x_20	club-moss_0.001_2x_23	club-moss_0.001_2x_25	club-moss_0.001_2x_HiSeq2500L150R	club-moss_0.001_2x_MiSeqv3L250R	club-moss_0.001_2x_novaseq_profR	club-moss_0.001_4x_20	club-moss_0.001_4x_23	club-moss_0.001_4x_25	club-moss_0.001_4x_HiSeq2500L150R	club-moss_0.001_4x_MiSeqv3L250R	club-moss_0.001_4x_novaseq_profR	club-moss_0.001_8x_20	club-moss_0.001_8x_23	club-moss_0.001_8x_25	club-moss_0.001_8x_HiSeq2500L150R	club-moss_0.001_8x_MiSeqv3L250R	club-moss_0.001_8x_novaseq_profR	club-moss_0.01_1x_20	club-moss_0.01_1x_23	club-moss_0.01_1x_25	club-moss_0.01_1x_HiSeq2500L150R	club-moss_0.01_1x_MiSeqv3L250R	club-moss_0.01_1x_novaseq_profR	club-moss_0.01_2x_20	club-moss_0.01_2x_23	club-moss_0.01_2x_25	club-moss_0.01_2x_HiSeq2500L150R	club-moss_0.01_2x_MiSeqv3L250R	club-moss_0.01_2x_novaseq_profR	club-moss_0.01_4x_20	club-moss_0.01_4x_23	club-moss_0.01_4x_25	club-moss_0.01_4x_HiSeq2500L150R	club-moss_0.01_4x_MiSeqv3L250R	club-moss_0.01_4x_novaseq_profR	club-moss_0.01_8x_20	club-moss_0.01_8x_23	club-moss_0.01_8x_25	club-moss_0.01_8x_HiSeq2500L150R	club-moss_0.01_8x_MiSeqv3L250R	club-moss_0.01_8x_novaseq_profR	club-moss_0.0_1x_20	club-moss_0.0_1x_23	club-moss_0.0_1x_25	club-moss_0.0_1x_HiSeq2500L150R	club-moss_0.0_1x_MiSeqv3L250R	club-moss_0.0_1x_novaseq_profR	club-moss_0.0_2x_20	club-moss_0.0_2x_23	club-moss_0.0_2x_25	club-moss_0.0_2x_HiSeq2500L150R	club-moss_0.0_2x_MiSeqv3L250R	club-moss_0.0_2x_novaseq_profR	club-moss_0.0_4x_20	club-moss_0.0_4x_23	club-moss_0.0_4x_25	club-moss_0.0_4x_HiSeq2500L150R	club-moss_0.0_4x_MiSeqv3L250R	club-moss_0.0_4x_novaseq_profR	club-moss_0.0_8x_20	club-moss_0.0_8x_23	club-moss_0.0_8x_25	club-moss_0.0_8x_HiSeq2500L150R	club-moss_0.0_8x_MiSeqv3L250R	club-moss_0.0_8x_novaseq_profR
club-moss_0.001_1x_20	0.0	0.0	0.0	0.0010557378694735357	0.0010995864752899713	0.0	0.0	0.0	0.0	0.0010494759797320128	0.0010668857091535	0.0	0.0	0.0	0.0	0.0005313250288212035	0.0006402677036133758	0.0	0.0	0.0	0.0	0.0007172326961629194	0.0011262579927408737	0.0	0.010838362079897053	0.010951408423995876	0.011290433586219378	0.010831453385211208	0.011242847729198422	0.011492512783208508	0.011172117606686838	0.011081199957140403	0.011162964126606485	0.01137353829805384	0.011781538621123322	0.011287291284749475	0.011103442682033518	0.011456997485429063	0.011464466422912824	0.011014567790144321	0.011621446597595939	0.011617088402865267	0.011380771205853965	0.011790464276218696	0.012071849498524877	0.011470235841482478	0.012635045980183349	0.012090787376051309	0.0019233740053280356	0.001775341364006951	0.00184913232128857	0.002264748886690863	0.002423982477968045	0.001659770749606334	0.0020901254111336393	0.0020566571793312564	0.0019338307058095622	0.002334871970827702	0.002130357086269863	0.002010597134325311	0.002243025155578456	0.0018473243789246022	0.0021318833511937718	0.001957398413093972	0.0025221573589652956	0.002171683958366975	0.002027824215717702	0.0019082656112536546	0.002176776283201503	0.002137204416657389	0.0032400922098551185	0.002215617679485435
club-moss_0.001_1x_23	0.0	0.0	0.0	0.0008750720027343213	0.0	0.0	0.0	0.0	0.0	0.0006225570611088329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010182803993290176	0.0103175979362455	0.010544874284370705	0.010301819320785654	0.010311527552138789	0.010435248128847734	0.01067563350719862	0.010347277683847422	0.010479525301322873	0.010757558616791557	0.010904086750093689	0.010641705473500171	0.010583128791145752	0.01085549526356602	0.010847564289900335	0.010537741910740021	0.01067965661292328	0.010825629279373111	0.010664341130393648	0.01103180858519905	0.011298889754810169	0.010628212542747791	0.01150349577019076	0.011374087432848	0.0015331518849684097	0.0011542263577983083	0.0014007754885271984	0.0017848414181246637	0.0014326451770687789	0.0013419372600073408	0.0016993944864346121	0.001611415112582373	0.0013848682172954208	0.002148222592643484	0.0017848629321511147	0.001477375368552218	0.001842479985358238	0.001496523661428036	0.0015166015631372385	0.0015467224258086706	0.0020831703864864653	0.0016391814032044108	0.0015804480252491358	0.0017176025225534627	0.0016592369824282012	0.0015635733150484526	0.0019283592543757459	0.0015663042596356946
club-moss_0.001_1x_25	0.0	0.0	0.0	0.000588297885605926	0.0	0.0	0.0	0.0	0.0	0.0006068085032203092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010287497377733714	0.010464697268227852	0.010397987304074097	0.010295188695877543	0.010003241717258447	0.010519008633485403	0.010512316855983037	0.010524968526370767	0.010677922496254875	0.010622725711449217	0.010770052195241003	0.010562279516701882	0.010546420702341797	0.010680395097573462	0.010694080663316025	0.010417178816156539	0.01058692656892773	0.010772461174009661	0.010859608488485797	0.011017119210996138	0.011231885174435638	0.010994368322338837	0.01151729193440123	0.011176162760878457	0.0012931517217788305	0.00120633386272398	0.0012018903085349822	0.0016548006058873515	0.0013971170779976012	0.0012086522819685717	0.0015113220067611676	0.0014030303694547003	0.0012498183642407786	0.0019498602837789035	0.0015453719742758217	0.0012986469213376224	0.0017015198402839272	0.0013791774604872728	0.0014955886664156579	0.0014801796209221406	0.0017061998949576885	0.001586479570034136	0.0016137093743578664	0.0013772340036178675	0.0014572513545754709	0.0016665510323175228	0.002184294309718554	0.0013870970225571728
club-moss_0.001_1x_HiSeq2500L150R	0.0011642820549124366	0.0011048024764422763	0.0008089687372155237	0.0	0.0017967041699480009	0.0	0.0010595743943222892	0.000750245616429918	0.0008171661292984022	0.0	0.0019619839389150547	0.000690037862601158	0.001211715193679376	0.0008040721619696099	0.0009414154184695519	0.0	0.001824535809350686	0.000878940995371778	0.0014901623712483426	0.0008273351293405371	0.0009451833055669502	0.0	0.0026710671060016116	0.0010153528314158992	0.011172038603852307	0.011767808047551731	0.011696122092622198	0.011498886717059464	0.011831945336694367	0.011912818269071968	0.011668395815756499	0.011872705863142648	0.011759190351983195	0.01188164387233909	0.01245887900077311	0.011965937881131445	0.011966545727508493	0.012124018987320509	0.01213514074963102	0.012270000243606428	0.012521081914692934	0.012272465070001721	0.01266648414266977	0.012637411462522112	0.012745627838741627	0.012565272970717889	0.01405278697301861	0.012893215968510442	0.002659825544520852	0.0022682719809514946	0.002388114953221848	0.002766459370922147	0.003183652621644948	0.00210992980042635	0.002908794621029195	0.0027639425646361683	0.0025472154967066474	0.00320074543089024	0.0033315002361807714	0.0027259938493321817	0.002833642751784599	0.00274245921444051	0.002976234766876956	0.003011005745871185	0.0034682600750476347	0.0030073239611960786	0.0032447500671085273	0.0027557986128663807	0.002826780225877675	0.0034031078908909555	0.004533740490214984	0.002960481764240997
club-moss_0.001_1x_MiSeqv3L250R	0.0011234535632745216	0.0	0.0	0.0016685878422926655	0.0	0.0	0.0009476091158195755	0.0	0.0	0.001724135905421748	0.0	0.0	0.0012704154744036253	0.0	0.0	0.0012709415697514106	0.0	0.0	0.0013022780412295263	0.0007132327913620556	0.0009077183970861252	0.001920853359378487	0.0006951674371120625	0.0006130986563441412	0.010987076911892596	0.011360372384263866	0.011221382126993758	0.01129000759265868	0.011658505655228375	0.011531296395956608	0.011900709630579634	0.011532858059622411	0.01141558599817321	0.011719988168254166	0.011955961467349072	0.011552665353739801	0.011825439191154783	0.01192625748169804	0.011868227482295164	0.011935427145957881	0.012054936938207573	0.011858821002349494	0.012288541058563614	0.012332988715735837	0.012598140864852161	0.012398074178619855	0.013133908134274213	0.012632122072708269	0.002037403695890743	0.001973316571122126	0.001886751863551438	0.00282270644129062	0.0022826828066399114	0.001774637648235226	0.0025287809618183294	0.002274333390825562	0.0019285401662588293	0.00291513901849624	0.0024302501180300568	0.0019673094458464917	0.0031679579025719355	0.0024297333108328155	0.002461298098456301	0.002888692190557536	0.003009732086300937	0.0023152910969650603	0.003184307301878989	0.00289127901901077	0.0026568100476361467	0.003466281436526318	0.0038884195745439295	0.0026546222536621856
club-moss_0.001_1x_novaseq_profR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010130880210790739	0.010195932133461314	0.010317979946273245	0.010087838202944493	0.00975737794099591	0.010367400166211157	0.010379202287507988	0.010172083803430055	0.010283762232484598	0.010535051338165145	0.010597841295625595	0.010348123333485486	0.010107500731641584	0.010361738376162204	0.010516645126265373	0.010190482159302386	0.01015960664144671	0.010557602425911632	0.010351710780757636	0.010570489333478752	0.010843464750637855	0.010877481620282313	0.011128382195877511	0.010806256216507333	0.0010989950750276351	0.0011831442566121344	0.0011352877992676352	0.001615660538930706	0.0011847497559375915	0.0008639479030890105	0.0013595481334729763	0.001298395665973186	0.0011380742226061837	0.001655339684292452	0.0014270746099684433	0.0011866862403724318	0.0014192604942325443	0.0010632906251611277	0.0012570458430229165	0.001196126651600591	0.0012657177557928053	0.0012236579000416904	0.001116118867333723	0.0010883910082076878	0.0012102471921116517	0.00132511323108457	0.0015665811990677597	0.0011935337726449965
club-moss_0.001_2x_20	0.0	0.0	0.0	0.0008783059892337987	0.0008412908817642268	0.0	0.0	0.0	0.0	0.0009410526713095521	0.00067360118170086	0.0	0.0	0.0	0.0	0.0	0.0005517717203214663	0.0	0.0	0.0	0.0	0.0	0.000646527768060503	0.0	0.010817912855353457	0.011235361351281621	0.011240758810689415	0.011089487036719203	0.011403071232124654	0.011393962623236172	0.011296514666055845	0.011216126022512683	0.011159090167208513	0.011228796715771441	0.011668906914668773	0.011329898175942526	0.010980330520189157	0.011228928021439436	0.011565986807452992	0.011068406996094524	0.011694240779227441	0.011638402784263297	0.011204966205489037	0.0117195062592426	0.011865160851811487	0.011034496096999358	0.012538067962276495	0.01193724397183949	0.001546198439929685	0.001972281453951392	0.0016713608692348312	0.0023329824390916987	0.0026000436605843062	0.0016255424771470547	0.0020444413978835782	0.0018784976769841777	0.0016913128881761454	0.0024264984072295973	0.002253026069942946	0.0019559433568878586	0.001874330774180055	0.0017876008874582357	0.0020168711882667502	0.0019809060535473954	0.002422063769294427	0.00203589607686351	0.0018031437596880264	0.0018608434141330372	0.0018903296955468836	0.00185663843698249	0.002756361422134867	0.0019506633427619506
club-moss_0.001_2x_23	0.0	0.0	0.0	0.000554242162076422	0.0	0.0	0.0	0.0	0.0	0.0004511806501592967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010213778009429264	0.010493335880952276	0.010705182385094242	0.01061333561874064	0.010576177338807719	0.010745383902992954	0.010601856210282822	0.010531118324631293	0.010497356663609833	0.010809320943667405	0.01097892385934175	0.010641909262221241	0.010303071282782914	0.01078094425765683	0.010725559205292686	0.010287457878466182	0.010720645208116244	0.010815963295678457	0.010539636449238457	0.010904489041724068	0.011248675397990633	0.010581359064578476	0.011573911714198215	0.011313696742651482	0.0012673411106868798	0.0013237906852195179	0.001266783532573621	0.0019764791925941444	0.0017890897541852516	0.0012509432989606878	0.0015421413184313769	0.0013623661092376	0.001230461503735555	0.0020512593668507743	0.0015598738246035704	0.0013842088370589868	0.0014159242937610758	0.0013191337767002665	0.0014165920577460475	0.001363674032006935	0.001783548242012396	0.0013983029423571285	0.0012133438351890683	0.001279545285305654	0.001392061855310883	0.0013150114190835132	0.0019981656180291223	0.0014398325695179246
club-moss_0.001_2x_25	0.0	0.0	0.0	0.0005615656100576506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010008565303100049	0.010250025703366455	0.010246229526299612	0.010436837720833278	0.01005175002298778	0.010451503492558094	0.010448386910249352	0.010271620763236861	0.010392608831946747	0.010640779105812804	0.010831998766199797	0.010463732426296184	0.010251133800395473	0.010520652002317625	0.010550120726689309	0.010279461071480929	0.010412634647374701	0.010660573919649278	0.010307846064900166	0.010746654250703232	0.011072253285454577	0.010702121469145925	0.011156555167760096	0.011078726674924173	0.0011994913323653158	0.001202286398393647	0.0009855057953053812	0.001566050176672653	0.0014015304458490907	0.0010197821285084967	0.0012823526928382265	0.0013130579729030251	0.0009737062296471883	0.001789384745464153	0.0012879140655672413	0.0011288646228380464	0.0014298442531501595	0.0010246238786924752	0.0012109394984753648	0.0012679333235510592	0.0013813078771042018	0.0012086649358550893	0.0010749958671013593	0.0011546402455936157	0.0012287742772091256	0.0012297913500378206	0.0015947629454055412	0.001151426599002667
club-moss_0.001_2x_HiSeq2500L150R	0.0010348792042896677	0.0006953575940562475	0.0007281052880267203	0.0	0.0016656633455425385	0.0	0.0010173858634025307	0.0005414578992747394	0.0	0.0	0.001503823727935179	0.0	0.000879601626014524	0.0	0.0	0.0	0.001541106748100057	0.0	0.000943158678046773	0.0	0.0007146335222896328	0.0	0.002035438425741458	0.0	0.011344124276266519	0.01175249359422016	0.011562093307095268	0.01152981858201264	0.012188845495460308	0.011762852581067294	0.011583917809145888	0.011615006060392017	0.011720641922738263	0.011315541105565818	0.012331767574576886	0.011862602134713632	0.01169317396389937	0.011782061020267829	0.01194331134121599	0.0118114209377488	0.012432602080545975	0.012086742559561877	0.011921276112218247	0.012462305486304684	0.012520545257213581	0.012107971043203635	0.013412765987337318	0.01260615593701559	0.0023051424920794332	0.002249312195535293	0.0021913963982086076	0.0027012973978593363	0.0031701791596947275	0.002023806859173483	0.00244706311640328	0.002518829656030123	0.0023450400712189713	0.003078821592804533	0.0029898190022161052	0.0023417383743176384	0.002778514962134105	0.0024411722938263557	0.0027761483049147206	0.0029439050432760504	0.003392894645502336	0.0027210459342954744	0.002592821478468475	0.0026939178895357134	0.002603628546990042	0.0030390382847961797	0.004215260748096469	0.0025156820406431915
