sample	input_type	sequence_type	coverage	genome_length	uniqueness_ratio	HCRM	sequencing_error_rate	average_read_length
club-moss_0.004_1x_1.hist	histogram	genome-skim	1.22	170751022	0.70	34.75	0.0045	150
club-moss_0.002_8x_1.hist	histogram	genome-skim	8.56	193971530	0.51	37.67	0.0053	150
club-moss_0.002_4x_1.hist	histogram	genome-skim	4.13	201257702	0.49	36.29	0.0048	150
club-moss_0.006_1x_1.hist	histogram	genome-skim	1.19	174087989	0.72	31.46	0.0045	150
club-moss_0.0_1x_1.hist	histogram	genome-skim	1.27	164007215	0.64	40.42	0.0046	150
club-moss_0.001_8x_1.hist	histogram	genome-skim	8.60	193082930	0.48	39.20	0.0056	150
club-moss_0.002_2x_1.hist	histogram	genome-skim	2.34	177494192	0.61	36.68	0.0045	150
club-moss_0.02_2x_1.hist	histogram	genome-skim	2.06	201722778	0.77	20.50	0.0038	150
club-moss_0.006_2x_1.hist	histogram	genome-skim	2.21	187805172	0.64	32.70	0.0043	150
club-moss_0.02_1x_1.hist	histogram	genome-skim	1.05	197025945	0.81	19.85	0.0040	150
club-moss_0.008_8x_1.hist	histogram	genome-skim	8.36	198785195	0.61	31.11	0.0046	150
club-moss_0.0_2x_1.hist	histogram	genome-skim	2.42	171428896	0.59	38.41	0.0046	150
club-moss_0.008_4x_1.hist	histogram	genome-skim	4.27	194451070	0.64	31.04	0.0044	150
club-moss_0.008_1x_1.hist	histogram	genome-skim	1.16	179379517	0.73	29.90	0.0044	150
club-moss_0.008_2x_1.hist	histogram	genome-skim	2.19	189328103	0.67	30.58	0.0042	150
club-moss_0.002_1x_1.hist	histogram	genome-skim	1.27	163338157	0.69	35.91	0.0046	150
club-moss_0.004_2x_1.hist	histogram	genome-skim	2.25	184780642	0.61	33.37	0.0044	150
club-moss_0.02_4x_1.hist	histogram	genome-skim	4.12	201493468	0.76	20.38	0.0038	150
club-moss_0.02_8x_1.hist	histogram	genome-skim	8.19	202720445	0.76	20.65	0.0039	150
club-moss_0.006_8x_1.hist	histogram	genome-skim	8.43	197162598	0.58	32.55	0.0048	150
club-moss_0.01_2x_1.hist	histogram	genome-skim	2.17	191061527	0.69	27.73	0.0041	150
club-moss_0.01_8x_1.hist	histogram	genome-skim	8.32	199626211	0.64	28.78	0.0044	150
club-moss_0.001_1x_1.hist	histogram	genome-skim	1.29	161007895	0.68	37.23	0.0046	150
club-moss_0.0_8x_1.hist	histogram	genome-skim	8.66	191878486	0.46	40.45	0.0058	150
club-moss_0.004_8x_1.hist	histogram	genome-skim	8.48	195917014	0.54	35.63	0.0050	150
club-moss_0.0_4x_1.hist	histogram	genome-skim	4.17	199043043	0.45	40.62	0.0050	150
club-moss_0.006_4x_1.hist	histogram	genome-skim	4.30	192972746	0.60	32.46	0.0046	150
club-moss_0.01_4x_1.hist	histogram	genome-skim	4.22	196752075	0.66	28.53	0.0042	150
club-moss_0.001_2x_1.hist	histogram	genome-skim	2.39	173987332	0.60	37.54	0.0046	150
club-moss_0.01_1x_1.hist	histogram	genome-skim	1.12	185145109	0.74	28.02	0.0043	150
club-moss_0.001_4x_1.hist	histogram	genome-skim	4.13	201264184	0.46	39.18	0.0049	150
club-moss_0.004_4x_1.hist	histogram	genome-skim	4.12	201380439	0.53	34.16	0.0046	150
