sample	input_type	sequence_type	coverage	genome_length	uniqueness_ratio	HCRM	sequencing_error_rate	average_read_length
club-moss_0.001_4x_25.hist	histogram	genome-skim	4.12	201700371	0.46	38.93	0.0049	150
club-moss_0.01_8x_novaseq_profR.hist	histogram	genome-skim	8.25	201449643	0.64	28.97	0.0034	150
club-moss_0.0_8x_novaseq_profR.hist	histogram	genome-skim	8.50	195441567	0.45	39.62	0.0045	150
club-moss_0.0_4x_novaseq_profR.hist	histogram	genome-skim	4.15	200229646	0.45	39.22	0.0040	150
club-moss_0.001_2x_23.hist	histogram	genome-skim	2.44	170257980	0.62	37.43	0.0068	150
club-moss_0.0_8x_MiSeqv3L250R.hist	histogram	genome-skim	9.91	167635933	0.54	46.97	0.0176	150
club-moss_0.01_4x_MiSeqv3L250R.hist	histogram	genome-skim	4.39	189191047	0.69	30.48	0.0135	150
club-moss_0.01_4x_HiSeq2500L150R.hist	histogram	genome-skim	4.17	199301927	0.68	29.87	0.0184	150
club-moss_0.0_1x_25.hist	histogram	genome-skim	1.26	165280857	0.63	38.86	0.0046	150
club-moss_0.001_4x_novaseq_profR.hist	histogram	genome-skim	4.12	201437266	0.46	38.25	0.0039	150
club-moss_0.001_2x_HiSeq2500L150R.hist	histogram	genome-skim	2.06	201581743	0.51	38.75	0.0183	150
club-moss_0.0_2x_MiSeqv3L250R.hist	histogram	genome-skim	2.63	157759992	0.64	43.07	0.0138	150
club-moss_0.01_8x_20.hist	histogram	genome-skim	8.73	190281428	0.68	29.90	0.0130	150
club-moss_0.001_4x_MiSeqv3L250R.hist	histogram	genome-skim	4.61	180014857	0.54	42.31	0.0154	150
club-moss_0.01_2x_25.hist	histogram	genome-skim	2.17	191158045	0.70	28.93	0.0041	150
club-moss_0.0_8x_20.hist	histogram	genome-skim	9.45	175803272	0.52	45.41	0.0159	150
club-moss_0.001_1x_MiSeqv3L250R.hist	histogram	genome-skim	1.25	165888579	0.68	37.94	0.0121	150
club-moss_0.001_1x_novaseq_profR.hist	histogram	genome-skim	1.27	162905234	0.67	36.22	0.0039	150
club-moss_0.0_8x_23.hist	histogram	genome-skim	8.94	185756892	0.48	41.20	0.0086	150
club-moss_0.001_2x_novaseq_profR.hist	histogram	genome-skim	2.35	176659218	0.59	37.51	0.0037	150
club-moss_0.01_8x_MiSeqv3L250R.hist	histogram	genome-skim	8.99	184893456	0.69	30.98	0.0143	150
club-moss_0.01_1x_25.hist	histogram	genome-skim	1.11	186221728	0.74	27.96	0.0043	150
club-moss_0.0_4x_23.hist	histogram	genome-skim	4.29	193599617	0.47	40.77	0.0080	150
club-moss_0.0_8x_25.hist	histogram	genome-skim	8.65	192070723	0.46	41.12	0.0058	150
club-moss_0.001_2x_25.hist	histogram	genome-skim	2.39	173854800	0.60	37.84	0.0046	150
club-moss_0.0_1x_MiSeqv3L250R.hist	histogram	genome-skim	1.31	158050725	0.70	38.47	0.0121	150
club-moss_0.0_1x_20.hist	histogram	genome-skim	1.02	204029420	0.48	38.37	0.0110	150
club-moss_0.0_4x_MiSeqv3L250R.hist	histogram	genome-skim	4.61	179984560	0.51	43.87	0.0157	150
club-moss_0.01_1x_23.hist	histogram	genome-skim	1.12	185032053	0.75	28.52	0.0061	150
club-moss_0.01_4x_23.hist	histogram	genome-skim	4.31	192534766	0.67	29.21	0.0066	150
club-moss_0.01_2x_20.hist	histogram	genome-skim	2.17	191351149	0.71	28.63	0.0117	150
club-moss_0.01_4x_novaseq_profR.hist	histogram	genome-skim	4.19	198357107	0.65	28.26	0.0033	150
club-moss_0.001_1x_20.hist	histogram	genome-skim	1.21	171531737	0.67	38.84	0.0109	150
club-moss_0.01_2x_23.hist	histogram	genome-skim	2.20	188730883	0.71	28.33	0.0062	150
club-moss_0.01_4x_25.hist	histogram	genome-skim	4.23	196238870	0.66	28.71	0.0042	150
club-moss_0.0_2x_23.hist	histogram	genome-skim	2.48	167288344	0.61	39.40	0.0069	150
club-moss_0.0_4x_20.hist	histogram	genome-skim	4.36	190483014	0.49	42.45	0.0143	150
club-moss_0.001_2x_MiSeqv3L250R.hist	histogram	genome-skim	2.54	163668202	0.64	41.50	0.0137	150
club-moss_0.01_2x_MiSeqv3L250R.hist	histogram	genome-skim	2.27	182797060	0.73	30.13	0.0128	150
club-moss_0.01_8x_23.hist	histogram	genome-skim	8.48	195883158	0.65	29.21	0.0068	150
club-moss_0.01_1x_HiSeq2500L150R.hist	histogram	genome-skim	0.82	254341679	0.58	27.32	0.0161	150
club-moss_0.001_1x_23.hist	histogram	genome-skim	1.29	160803835	0.69	36.90	0.0064	150
club-moss_0.001_8x_novaseq_profR.hist	histogram	genome-skim	8.46	196368799	0.48	38.32	0.0043	150
club-moss_0.01_8x_25.hist	histogram	genome-skim	8.32	199664785	0.64	28.59	0.0044	150
club-moss_0.001_8x_23.hist	histogram	genome-skim	8.74	190171270	0.49	40.90	0.0084	150
club-moss_0.001_4x_23.hist	histogram	genome-skim	4.20	197880643	0.47	39.07	0.0078	150
club-moss_0.01_4x_20.hist	histogram	genome-skim	4.27	194453496	0.69	29.60	0.0124	150
club-moss_0.0_2x_novaseq_profR.hist	histogram	genome-skim	2.39	173832975	0.58	38.13	0.0038	150
club-moss_0.001_1x_HiSeq2500L150R.hist	histogram	genome-skim	0.94	221969853	0.55	36.97	0.0162	150
club-moss_0.001_8x_25.hist	histogram	genome-skim	8.61	192878190	0.49	39.10	0.0056	150
club-moss_0.001_1x_25.hist	histogram	genome-skim	1.28	162860285	0.67	38.19	0.0045	150
club-moss_0.0_1x_HiSeq2500L150R.hist	histogram	genome-skim	1.19	174846214	0.68	38.30	0.0162	150
club-moss_0.01_1x_novaseq_profR.hist	histogram	genome-skim	1.13	184465865	0.74	28.87	0.0037	150
club-moss_0.0_2x_25.hist	histogram	genome-skim	2.41	172156232	0.59	39.26	0.0046	150
club-moss_0.001_4x_HiSeq2500L150R.hist	histogram	genome-skim	4.11	202160601	0.49	42.36	0.0201	150
club-moss_0.01_8x_HiSeq2500L150R.hist	histogram	genome-skim	9.22	180236425	0.70	39.78	0.0270	150
club-moss_0.0_8x_HiSeq2500L150R.hist	histogram	genome-skim	13.74	120888286	0.76	66.01	0.0337	150
club-moss_0.001_8x_20.hist	histogram	genome-skim	9.24	179791141	0.52	43.41	0.0155	150
club-moss_0.001_2x_20.hist	histogram	genome-skim	2.42	171378864	0.62	38.79	0.0123	150
club-moss_0.01_1x_MiSeqv3L250R.hist	histogram	genome-skim	1.12	184763059	0.78	28.08	0.0116	150
club-moss_0.01_2x_novaseq_profR.hist	histogram	genome-skim	2.17	191212314	0.69	27.59	0.0033	150
club-moss_0.001_8x_MiSeqv3L250R.hist	histogram	genome-skim	9.74	170506833	0.55	44.31	0.0171	150
club-moss_0.0_2x_20.hist	histogram	genome-skim	2.04	203579407	0.45	40.25	0.0124	150
club-moss_0.0_4x_25.hist	histogram	genome-skim	4.17	199328600	0.45	40.02	0.0050	150
club-moss_0.0_2x_HiSeq2500L150R.hist	histogram	genome-skim	2.13	195056306	0.51	41.90	0.0184	150
club-moss_0.01_1x_20.hist	histogram	genome-skim	1.11	186281622	0.79	29.06	0.0107	150
club-moss_0.001_8x_HiSeq2500L150R.hist	histogram	genome-skim	13.16	126273262	0.75	62.05	0.0328	150
club-moss_0.0_1x_23.hist	histogram	genome-skim	1.24	167156076	0.64	38.77	0.0064	150
club-moss_0.01_2x_HiSeq2500L150R.hist	histogram	genome-skim	2.12	195511234	0.71	28.39	0.0177	150
club-moss_0.0_4x_HiSeq2500L150R.hist	histogram	genome-skim	4.31	192622900	0.51	42.44	0.0204	150
club-moss_0.0_1x_novaseq_profR.hist	histogram	genome-skim	1.31	158862619	0.66	38.06	0.0039	150
club-moss_0.001_4x_20.hist	histogram	genome-skim	4.22	196654154	0.49	40.55	0.0140	150
