sample	input_type	sequence_type	coverage	genome_length	uniqueness_ratio	HCRM	sequencing_error_rate	average_read_length
rotifer_0.001_2x_30.hist	histogram	genome-skim	2.01	100073208	0.86	7.47	0.0012	150
rotifer_0.001_2x_17.hist	histogram	genome-skim	1.99	100999682	0.89	8.38	0.0208	150
rotifer_0.0_8x_17.hist	histogram	genome-skim	9.25	86818432	0.99	9.14	0.0248	150
rotifer_0.001_4x_17.hist	histogram	genome-skim	3.96	101335854	0.89	7.74	0.0208	150
rotifer_0.001_8x_17.hist	histogram	genome-skim	9.22	87119000	0.99	8.43	0.0247	150
rotifer_0.0_1x_17.hist	histogram	genome-skim	0.95	106237063	0.92	8.21	0.0209	150
rotifer_0.01_2x_30.hist	histogram	genome-skim	2.00	100554662	0.90	5.51	0.0011	150
rotifer_0.001_1x_17.hist	histogram	genome-skim	1.05	95398544	0.95	7.40	0.0213	150
rotifer_0.01_4x_30.hist	histogram	genome-skim	4.00	100465954	0.90	5.59	0.0011	150
rotifer_0.001_4x_30.hist	histogram	genome-skim	4.00	100313505	0.86	7.72	0.0012	150
rotifer_0.01_8x_30.hist	histogram	genome-skim	8.02	100169112	0.90	5.53	0.0011	150
rotifer_0.01_1x_30.hist	histogram	genome-skim	1.02	98570748	0.92	5.47	0.0015	150
rotifer_0.0_1x_30.hist	histogram	genome-skim	1.04	96680253	0.88	8.61	0.0018	150
rotifer_0.0_2x_30.hist	histogram	genome-skim	2.01	99958226	0.85	7.26	0.0012	150
rotifer_0.001_1x_30.hist	histogram	genome-skim	1.00	100164468	0.87	8.07	0.0017	150
rotifer_0.0_8x_30.hist	histogram	genome-skim	8.03	100049792	0.85	7.95	0.0012	150
rotifer_0.01_1x_17.hist	histogram	genome-skim	1.01	99847258	0.97	6.18	0.0209	150
rotifer_0.0_2x_17.hist	histogram	genome-skim	1.97	102183186	0.88	8.76	0.0209	150
rotifer_0.0_4x_17.hist	histogram	genome-skim	3.97	101220037	0.89	7.91	0.0208	150
rotifer_0.01_2x_17.hist	histogram	genome-skim	1.97	101983786	0.93	5.28	0.0204	150
rotifer_0.01_4x_17.hist	histogram	genome-skim	3.96	101538987	0.93	5.83	0.0204	150
rotifer_0.01_8x_17.hist	histogram	genome-skim	9.02	89082927	1.00	6.54	0.0238	150
rotifer_0.0_4x_30.hist	histogram	genome-skim	4.01	100240634	0.85	7.65	0.0012	150
rotifer_0.001_8x_30.hist	histogram	genome-skim	8.02	100156528	0.86	7.58	0.0012	150
