sample	leech_0.001_1x_1	leech_0.001_2x_1	leech_0.001_4x_1	leech_0.001_8x_1	leech_0.002_1x_1	leech_0.002_2x_1	leech_0.002_4x_1	leech_0.002_8x_1	leech_0.004_1x_1	leech_0.004_2x_1	leech_0.004_4x_1	leech_0.004_8x_1	leech_0.006_1x_1	leech_0.006_2x_1	leech_0.006_4x_1	leech_0.006_8x_1	leech_0.008_1x_1	leech_0.008_2x_1	leech_0.008_4x_1	leech_0.008_8x_1	leech_0.01_1x_1	leech_0.01_2x_1	leech_0.01_4x_1	leech_0.01_8x_1	leech_0.02_1x_1	leech_0.02_2x_1	leech_0.02_4x_1	leech_0.02_8x_1	leech_0.0_1x_1	leech_0.0_2x_1	leech_0.0_4x_1	leech_0.0_8x_1
leech_0.001_1x_1	0.0	0.0	0.0	0.0	0.0026922056804722094	0.0025843346059215896	0.002607522380967932	0.0026553610984718255	0.004683866423030582	0.004860354354590638	0.004705545149543643	0.004750250282615629	0.006551325906180364	0.006554678807956079	0.006552631459706909	0.006631645204765061	0.008594407305768312	0.008476285187864897	0.008542122063090303	0.008464651829866906	0.01062429895349453	0.010583479374245046	0.01045058145524356	0.010514205103871587	0.020446867512205924	0.020193547865465046	0.02032219822191126	0.020359838891928616	0.0008396211222962244	0.0007479427815665113	0.0006637299443437539	0.0007811584214541844
leech_0.001_2x_1	0.0	0.0	0.0	0.0	0.0027664036156833504	0.002731148021032148	0.00267359095291158	0.0026406348500817877	0.004816612056330799	0.004812354150331792	0.004809009566999282	0.004719795251840467	0.0066222576377012385	0.006545840481874232	0.006587811524180912	0.006574131241265947	0.008634055692785908	0.008459408636343022	0.008551404282061024	0.00846902943203196	0.0103308610271022	0.01054567155072101	0.010501732773253076	0.010512569019853093	0.02050617686569865	0.02044166983833933	0.020450059756699463	0.020404909607920976	0.0007316306725974787	0.0007466072735881342	0.0007379921861847245	0.000743577267481738
leech_0.001_4x_1	0.0	0.0	0.0	0.0	0.0026335183014202703	0.0026602672096562134	0.002704780875692236	0.0026328773360413007	0.004923943125937584	0.004738606055537737	0.004753452258497368	0.004697917080053884	0.006595596464297584	0.006671666559734677	0.006629427492131987	0.006638449910575855	0.008581273280070419	0.008584532428517297	0.008618759152587236	0.008557805761980009	0.010392595602448469	0.010611444429197328	0.010482470858401236	0.010525659510436235	0.020437855095226345	0.02048713937384541	0.020397338198528188	0.020423181729850436	0.0006363018364965581	0.0008024822359489154	0.0006984644196733751	0.0007843635369883094
leech_0.001_8x_1	0.0	0.0	0.0	0.0	0.002742566129198023	0.0027706817984688675	0.0027774181776244033	0.0027536290893798447	0.0050158120991532	0.004739810686096227	0.004794405235682673	0.004734780432908032	0.006679064565200091	0.0067099767302033	0.006712783582101272	0.006686464602096382	0.008628593926290984	0.008572703027507587	0.008653161556558719	0.008521975457270793	0.010606242300391075	0.01076479762645546	0.010548427873752353	0.010547692580095303	0.020439889621479114	0.020602963586495895	0.020622028869033596	0.020376749122051695	0.0008047931198992339	0.0008991187004135957	0.0007717174448393977	0.000811881257892076
leech_0.002_1x_1	0.0026924527162270296	0.00278903977784523	0.0026611864856726044	0.002759960840010291	0.0	0.0	0.0	0.0	0.005584294245641948	0.005765747587621128	0.005726229253144029	0.005683465076536606	0.007592495852708459	0.0078030736965696785	0.007575205996853504	0.007606130473488063	0.009672084399702373	0.009673771378168204	0.009619708925446724	0.009504210728904668	0.011305701899993192	0.011588672707254118	0.011439139190848269	0.011372121106070414	0.021574885814359384	0.021426507759297712	0.021437143956318776	0.021350500406098042	0.0015247229128814096	0.001726276234296404	0.0017094005604977897	0.0017903472377186766
leech_0.002_2x_1	0.002563646403425876	0.0027312213417672294	0.002667255922849684	0.002766949619169984	0.0	0.0	0.0	0.0	0.005865211650459235	0.005698544945081823	0.00576302837386553	0.0056432651062139775	0.007578755707573672	0.007580783806246409	0.007596716495029437	0.007562555134832217	0.009578757107661387	0.009466360698683188	0.00955573582002189	0.009432095460791465	0.011480960028965866	0.011691931474911708	0.011594236752761874	0.011480055027920587	0.021416775925003097	0.021481008766115327	0.021434784762692758	0.021283338972821256	0.0016238473007354935	0.001691872069249735	0.0017200881725108466	0.0017962995850966971
leech_0.002_4x_1	0.0025807303006266298	0.002666769662649509	0.0027048956033585577	0.0027667607232365323	0.0	0.0	0.0	0.0	0.00603385481028396	0.005732017144447901	0.005707836502721876	0.005668078830200148	0.007646041293349657	0.007659842915242756	0.007601296706851266	0.00757903911220831	0.009504665669241028	0.00950362922457338	0.00953607081943042	0.009500840343715013	0.01143871774669074	0.011615726287476176	0.01140967786958338	0.01138834398687819	0.021454113484127957	0.021543260863883192	0.02142154727519309	0.02135892725752136	0.0016016935378007186	0.0017501415524340783	0.0016690027641325603	0.0017085765343360375
leech_0.002_8x_1	0.0026388862049476804	0.002644325313678505	0.0026431875001515677	0.002753678383129955	0.0	0.0	0.0	0.0	0.005976513226339216	0.00562517647735729	0.005624636607243469	0.005573113409729373	0.007552692699808527	0.007572121565251755	0.007576696352446082	0.007623891909033127	0.009452052929766577	0.009404179947910743	0.009522623432095876	0.009406754592833636	0.011447920915831297	0.011601509491068113	0.011376721065912193	0.011387798776736239	0.0213174166256263	0.02146577627595496	0.02138037429830795	0.021167779425242745	0.0016532389978999988	0.0017172504616260922	0.0016376307053775831	0.0016800858705050417
leech_0.004_1x_1	0.004684440246333364	0.0048560743373762105	0.004975802823280415	0.005047982925945523	0.005584482204913175	0.005913003750551493	0.006097041888172162	0.006014750791916997	0.0	0.0	0.0	0.0	0.009520090115183117	0.009808120436040225	0.009855347740080985	0.009898867873609348	0.011500861788978705	0.011689489267213924	0.011764135959866221	0.01167374300000418	0.01355121920707404	0.013703363534167094	0.013529481135949614	0.013620969853596673	0.023098602706581713	0.023350547551449944	0.0232966192368759	0.023416498136819165	0.00383666297241047	0.003853370536326047	0.003994712030039524	0.004089731537907902
leech_0.004_2x_1	0.004821786766207036	0.004812722410023961	0.004751351959310213	0.004733921764425896	0.0057196065930503835	0.0056988299820677464	0.005747190597835681	0.005618177662091444	0.0	0.0	0.0	0.0	0.009675745764219618	0.009654568492345344	0.009620718617104958	0.009589131790164705	0.011677784912708256	0.01147470899723692	0.011547925715097059	0.011435026035578794	0.013231219611014077	0.013448099204708365	0.013285219847578335	0.013329493960109995	0.023170091884669633	0.02334504777796115	0.023273689141602178	0.023107763264037653	0.003692551639781286	0.0038201412669482166	0.0037055163567092553	0.003764025744616098
